subject,datestamp,timestamp,version,role,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
A26U612NS056BR_lit3,4/18/15,21:15:26,lit5,1,0,1,1,-2,-1,2,-5,535,52,41,7,3874
A26U612NS056BR_lit3,4/18/15,21:15:32,lit5,1,0,1,1,-2,-1,2,-5,769,49,42,8,3898
A26U612NS056BR_lit3,4/18/15,21:15:42,lit5,0,1,0,0,-2,0,0,0,2247,47,43,1,3933
A26U612NS056BR_lit3,4/18/15,21:15:48,lit5,0,1,0,0,-2,0,0,0,641,45,44,2,3960
A26U612NS056BR_lit3,4/18/15,21:15:59,lit5,0,1,1,1,2,-5,-2,-1,2486,42,45,3,4003
A26U612NS056BR_lit3,4/18/15,21:16:06,lit5,0,1,0,0,2,0,0,0,994,44,46,4,4030
A26U612NS056BR_lit3,4/18/15,21:16:15,lit5,0,1,0,0,2,0,0,0,3380,46,47,5,4065
A26U612NS056BR_lit3,4/18/15,21:16:23,lit5,0,1,0,0,2,0,0,0,1487,48,48,6,4092
A26U612NS056BR_lit3,4/18/15,21:16:30,lit5,0,1,0,0,2,0,0,0,1387,50,49,7,4121
A277UPR6JWGMWY_lit3,4/18/15,21:10:57,lit5,1,1,1,0,-2,0,2,0,8140,98,1,1,2708
A277UPR6JWGMWY_lit3,4/18/15,21:11:12,lit5,1,1,1,0,-2,0,2,0,6640,96,2,2,2755
A277UPR6JWGMWY_lit3,4/18/15,21:11:21,lit5,1,1,1,1,-2,-1,2,-5,1920,93,3,3,2783
A277UPR6JWGMWY_lit3,4/18/15,21:11:31,lit5,1,1,0,1,0,-1,0,-5,3050,92,4,4,2824
A277UPR6JWGMWY_lit3,4/18/15,21:11:40,lit5,1,1,0,1,0,-1,0,-5,2430,91,5,5,2854
A277UPR6JWGMWY_lit3,4/18/15,21:11:57,lit5,1,1,1,1,-2,-1,2,-5,1910,88,6,1,2917
A277UPR6JWGMWY_lit3,4/18/15,21:12:05,lit5,1,1,0,0,0,0,0,0,2000,88,7,2,2948
A277UPR6JWGMWY_lit3,4/18/15,21:12:12,lit5,1,1,0,0,0,0,0,0,1020,88,8,3,2975
A277UPR6JWGMWY_lit3,4/18/15,21:12:18,lit5,1,1,0,0,0,0,0,0,1030,88,9,4,3007
A277UPR6JWGMWY_lit3,4/18/15,21:12:33,lit5,0,1,1,1,2,-5,-2,-1,4280,85,10,1,3078
A277UPR6JWGMWY_lit3,4/18/15,21:12:41,lit5,0,1,0,0,2,0,0,0,980,87,11,2,3114
A277UPR6JWGMWY_lit3,4/18/15,21:12:49,lit5,0,1,0,0,2,0,0,0,2830,89,12,3,3154
A277UPR6JWGMWY_lit3,4/18/15,21:12:56,lit5,0,1,0,0,2,0,0,0,1570,91,13,4,3183
A277UPR6JWGMWY_lit3,4/18/15,21:13:02,lit5,0,1,0,0,2,0,0,0,960,93,14,5,3209
A277UPR6JWGMWY_lit3,4/18/15,21:13:13,lit5,1,0,1,1,-2,-1,2,-5,1330,90,15,1,3270
A277UPR6JWGMWY_lit3,4/18/15,21:13:21,lit5,1,0,1,1,-2,-1,2,-5,1500,87,16,2,3306
A277UPR6JWGMWY_lit3,4/18/15,21:13:27,lit5,1,0,1,1,-2,-1,2,-5,750,84,17,3,3337
A277UPR6JWGMWY_lit3,4/18/15,21:13:34,lit5,1,0,1,1,-2,-1,2,-5,800,81,18,4,3368
A277UPR6JWGMWY_lit3,4/18/15,21:13:41,lit5,1,0,1,1,-2,-1,2,-5,1390,78,19,5,3403
A277UPR6JWGMWY_lit3,4/18/15,21:13:48,lit5,1,0,1,1,-2,-1,2,-5,1400,75,20,6,3436
A277UPR6JWGMWY_lit3,4/18/15,21:13:59,lit5,1,0,1,0,-2,0,2,0,1030,73,21,1,3491
A277UPR6JWGMWY_lit3,4/18/15,21:14:05,lit5,1,0,1,1,-2,-1,2,-5,680,70,22,2,3518
A277UPR6JWGMWY_lit3,4/18/15,21:14:12,lit5,1,0,1,1,-2,-1,2,-5,950,67,23,3,3553
A277UPR6JWGMWY_lit3,4/18/15,21:14:18,lit5,1,0,1,1,-2,-1,2,-5,670,64,24,4,3581
A277UPR6JWGMWY_lit3,4/18/15,21:14:32,lit5,0,0,1,1,2,-5,-2,-1,2780,61,25,1,3640
A277UPR6JWGMWY_lit3,4/18/15,21:14:43,lit5,0,0,1,1,2,-5,-2,-1,2940,58,26,2,3692
A277UPR6JWGMWY_lit3,4/18/15,21:14:50,lit5,0,0,1,1,2,-5,-2,-1,1810,55,27,3,3723
A277UPR6JWGMWY_lit3,4/18/15,21:14:57,lit5,0,0,1,1,2,-5,-2,-1,720,52,28,4,3750
A277UPR6JWGMWY_lit3,4/18/15,21:15:06,lit5,0,0,0,0,2,0,0,0,3860,54,29,5,3795
A277UPR6JWGMWY_lit3,4/18/15,21:15:13,lit5,0,0,0,0,2,0,0,0,950,56,30,6,3820
A277UPR6JWGMWY_lit3,4/18/15,21:15:24,lit5,0,0,1,1,2,-5,-2,-1,2410,53,31,1,3869
A277UPR6JWGMWY_lit3,4/18/15,21:15:32,lit5,0,0,0,0,2,0,0,0,2150,55,32,2,3899
A277UPR6JWGMWY_lit3,4/18/15,21:15:38,lit5,0,0,0,0,2,0,0,0,800,57,33,3,3922
A277UPR6JWGMWY_lit3,4/18/15,21:15:44,lit5,0,0,0,0,2,0,0,0,780,59,34,4,3940
A277UPR6JWGMWY_lit3,4/18/15,21:15:49,lit5,0,0,0,0,2,0,0,0,750,61,35,5,3967
A277UPR6JWGMWY_lit3,4/18/15,21:15:56,lit5,0,0,0,0,2,0,0,0,650,63,36,6,3988
A277UPR6JWGMWY_lit3,4/18/15,21:16:01,lit5,0,0,0,0,2,0,0,0,800,65,37,7,4012
A277UPR6JWGMWY_lit3,4/18/15,21:16:08,lit5,0,0,0,0,2,0,0,0,1060,67,38,8,4037
A277UPR6JWGMWY_lit3,4/18/15,21:16:27,lit5,0,1,0,0,2,0,0,0,4580,69,39,1,4107
A277UPR6JWGMWY_lit3,4/18/15,21:16:33,lit5,0,1,0,0,2,0,0,0,1060,71,40,2,4126
A277UPR6JWGMWY_lit3,4/18/15,21:16:40,lit5,0,1,0,0,2,0,0,0,1450,73,41,3,4150
A277UPR6JWGMWY_lit3,4/18/15,21:16:47,lit5,0,1,0,0,2,0,0,0,900,75,42,4,4169
A277UPR6JWGMWY_lit3,4/18/15,21:16:53,lit5,0,1,0,0,2,0,0,0,1080,77,43,5,4186
A27BYJNS3NGWCR_lit3,4/18/15,21:12:21,lit5,1,0,1,0,-2,0,2,0,15358,98,1,1,3021
A27BYJNS3NGWCR_lit3,4/18/15,21:12:35,lit5,1,0,1,1,-2,-1,2,-5,5805,95,2,2,3085
A27BYJNS3NGWCR_lit3,4/18/15,21:12:47,lit5,1,0,1,1,-2,-1,2,-5,4098,92,3,3,3142
A27BYJNS3NGWCR_lit3,4/18/15,21:12:56,lit5,1,0,1,0,-2,0,2,0,1978,90,4,4,3182
A27BYJNS3NGWCR_lit3,4/18/15,21:13:05,lit5,1,0,1,1,-2,-1,2,-5,1787,87,5,5,3231
A27BYJNS3NGWCR_lit3,4/18/15,21:13:12,lit5,1,0,1,0,-2,0,2,0,1266,85,6,6,3264
A27BYJNS3NGWCR_lit3,4/18/15,21:13:21,lit5,1,0,1,0,-2,0,2,0,2225,83,7,7,3308
A27BYJNS3NGWCR_lit3,4/18/15,21:13:37,lit5,0,0,1,1,2,-5,-2,-1,4314,80,8,1,3383
A27BYJNS3NGWCR_lit3,4/18/15,21:13:44,lit5,0,0,1,1,2,-5,-2,-1,1460,77,9,2,3419
A27BYJNS3NGWCR_lit3,4/18/15,21:13:51,lit5,0,0,1,1,2,-5,-2,-1,1453,74,10,3,3451
A27BYJNS3NGWCR_lit3,4/18/15,21:13:57,lit5,0,0,1,1,2,-5,-2,-1,998,71,11,4,3481
A27BYJNS3NGWCR_lit3,4/18/15,21:14:14,lit5,0,0,1,1,2,-5,-2,-1,2057,68,12,1,3560
A27BYJNS3NGWCR_lit3,4/18/15,21:14:21,lit5,0,0,1,1,2,-5,-2,-1,1479,65,13,2,3597
A27BYJNS3NGWCR_lit3,4/18/15,21:14:29,lit5,0,0,1,1,2,-5,-2,-1,1651,62,14,3,3631
A27BYJNS3NGWCR_lit3,4/18/15,21:14:35,lit5,0,0,1,1,2,-5,-2,-1,1063,59,15,4,3656
A27BYJNS3NGWCR_lit3,4/18/15,21:14:41,lit5,0,0,1,1,2,-5,-2,-1,1015,56,16,5,3684
A27BYJNS3NGWCR_lit3,4/18/15,21:14:57,lit5,0,0,1,1,2,-5,-2,-1,9493,53,17,6,3748
A27BYJNS3NGWCR_lit3,4/18/15,21:15:03,lit5,0,0,1,1,2,-5,-2,-1,1347,50,18,7,3781
A27BYJNS3NGWCR_lit3,4/18/15,21:15:17,lit5,1,1,1,0,-2,0,2,0,1776,48,19,1,3839
A27BYJNS3NGWCR_lit3,4/18/15,21:15:23,lit5,1,1,1,0,-2,0,2,0,943,46,20,2,3864
A27BYJNS3NGWCR_lit3,4/18/15,21:15:31,lit5,1,1,1,0,-2,0,2,0,2459,44,21,3,3892
A27BYJNS3NGWCR_lit3,4/18/15,21:15:37,lit5,1,1,1,0,-2,0,2,0,1242,42,22,4,3919
A27BYJNS3NGWCR_lit3,4/18/15,21:15:43,lit5,1,1,1,0,-2,0,2,0,1131,40,23,5,3936
A27BYJNS3NGWCR_lit3,4/18/15,21:15:49,lit5,1,1,1,0,-2,0,2,0,963,38,24,6,3965
A27BYJNS3NGWCR_lit3,4/18/15,21:15:56,lit5,1,1,1,0,-2,0,2,0,1734,36,25,7,3992
A27BYJNS3NGWCR_lit3,4/18/15,21:16:02,lit5,1,1,1,0,-2,0,2,0,1709,34,26,8,4019
A27BYJNS3NGWCR_lit3,4/18/15,21:16:12,lit5,1,0,1,0,-2,0,2,0,1011,32,27,1,4055
A27BYJNS3NGWCR_lit3,4/18/15,21:16:18,lit5,1,0,1,0,-2,0,2,0,1068,30,28,2,4076
A27BYJNS3NGWCR_lit3,4/18/15,21:16:27,lit5,1,0,1,0,-2,0,2,0,1286,28,29,3,4109
A27BYJNS3NGWCR_lit3,4/18/15,21:16:33,lit5,1,0,1,0,-2,0,2,0,1119,26,30,4,4127
A27BYJNS3NGWCR_lit3,4/18/15,21:16:48,lit5,1,0,1,0,-2,0,2,0,1132,24,31,5,4171
A27BYJNS3NGWCR_lit3,4/18/15,21:16:58,lit5,1,0,1,0,-2,0,2,0,939,22,32,6,4204
A27BYJNS3NGWCR_lit3,4/18/15,21:17:05,lit5,1,0,1,0,-2,0,2,0,1143,20,33,7,4225
A27BYJNS3NGWCR_lit3,4/18/15,21:17:21,lit5,0,1,1,1,2,-5,-2,-1,8751,17,34,1,4275
A27BYJNS3NGWCR_lit3,4/18/15,21:17:28,lit5,0,1,0,1,2,0,-2,0,1077,19,35,2,4293
A27BYJNS3NGWCR_lit3,4/18/15,21:17:35,lit5,0,1,0,1,2,0,-2,0,1225,21,36,3,4317
A27BYJNS3NGWCR_lit3,4/18/15,21:17:41,lit5,0,1,0,1,2,0,-2,0,907,23,37,4,4333
A27BYJNS3NGWCR_lit3,4/18/15,21:17:50,lit5,0,1,1,1,2,-5,-2,-1,1398,20,38,1,4351
A27BYJNS3NGWCR_lit3,4/18/15,21:17:56,lit5,0,1,0,1,2,0,-2,0,918,22,39,2,4364
A27BYJNS3NGWCR_lit3,4/18/15,21:18:02,lit5,0,1,0,1,2,0,-2,0,739,24,40,3,4380
A27BYJNS3NGWCR_lit3,4/18/15,21:18:09,lit5,0,1,0,1,2,0,-2,0,1329,26,41,4,4392
A27BYJNS3NGWCR_lit3,4/18/15,21:18:15,lit5,0,1,0,1,2,0,-2,0,1054,28,42,5,4407
A27BYJNS3NGWCR_lit3,4/18/15,21:18:27,lit5,1,1,1,0,-2,0,2,0,2719,26,43,1,4430
A27BYJNS3NGWCR_lit3,4/18/15,21:18:36,lit5,1,1,1,0,-2,0,2,0,1874,24,44,2,4442
A27BYJNS3NGWCR_lit3,4/18/15,21:18:43,lit5,1,1,1,0,-2,0,2,0,1401,22,45,3,4454
A27BYJNS3NGWCR_lit3,4/18/15,21:18:49,lit5,1,1,1,0,-2,0,2,0,1503,20,46,4,4464
A27BYJNS3NGWCR_lit3,4/18/15,21:18:57,lit5,1,1,1,0,-2,0,2,0,1583,18,47,5,4477
A280RC0S51YKFT_lit3,4/18/15,21:15:57,lit5,0,0,1,1,2,-5,-2,-1,3861,97,1,1,3994
A280RC0S51YKFT_lit3,4/18/15,21:16:07,lit5,0,0,1,1,2,-5,-2,-1,2710,94,2,2,4034
A280RC0S51YKFT_lit3,4/18/15,21:16:19,lit5,0,0,1,1,2,-5,-2,-1,4614,91,3,3,4079
A280RC0S51YKFT_lit3,4/18/15,21:16:26,lit5,0,0,0,0,2,0,0,0,950,93,4,4,4105
A280RC0S51YKFT_lit3,4/18/15,21:16:57,lit5,1,0,1,1,-2,-1,2,-5,2598,90,5,1,4199
A280RC0S51YKFT_lit3,4/18/15,21:17:09,lit5,1,0,1,0,-2,0,2,0,4438,88,6,2,4237
A280RC0S51YKFT_lit3,4/18/15,21:17:17,lit5,1,0,1,0,-2,0,2,0,1677,86,7,3,4264
A280RC0S51YKFT_lit3,4/18/15,21:17:24,lit5,1,0,1,0,-2,0,2,0,1622,84,8,4,4281
A280RC0S51YKFT_lit3,4/18/15,21:17:34,lit5,1,0,1,0,-2,0,2,0,845,82,9,5,4313
A280RC0S51YKFT_lit3,4/18/15,21:17:40,lit5,1,0,1,0,-2,0,2,0,1098,80,10,6,4328
A280RC0S51YKFT_lit3,4/18/15,21:17:46,lit5,1,0,1,0,-2,0,2,0,583,78,11,7,4343
A280RC0S51YKFT_lit3,4/18/15,21:17:52,lit5,1,0,1,0,-2,0,2,0,679,76,12,8,4354
A280RC0S51YKFT_lit3,4/18/15,21:17:59,lit5,0,1,0,0,-2,0,0,0,2264,74,13,1,4374
A280RC0S51YKFT_lit3,4/18/15,21:18:06,lit5,0,1,0,0,-2,0,0,0,1365,72,14,2,4385
A280RC0S51YKFT_lit3,4/18/15,21:18:12,lit5,0,1,0,0,-2,0,0,0,646,70,15,3,4397
A280RC0S51YKFT_lit3,4/18/15,21:18:19,lit5,0,1,0,0,-2,0,0,0,2709,68,16,4,4415
A280RC0S51YKFT_lit3,4/18/15,21:18:26,lit5,0,1,0,0,-2,0,0,0,1622,66,17,5,4427
A280RC0S51YKFT_lit3,4/18/15,21:18:41,lit5,1,0,1,1,-2,-1,2,-5,1790,63,18,1,4451
A280RC0S51YKFT_lit3,4/18/15,21:18:48,lit5,1,0,1,1,-2,-1,2,-5,822,60,19,2,4462
A280RC0S51YKFT_lit3,4/18/15,21:18:54,lit5,1,0,1,1,-2,-1,2,-5,1373,57,20,3,4474
A280RC0S51YKFT_lit3,4/18/15,21:19:02,lit5,1,0,1,1,-2,-1,2,-5,2054,54,21,4,4484
A280RC0S51YKFT_lit3,4/18/15,21:19:08,lit5,1,0,1,1,-2,-1,2,-5,638,51,22,5,4495
A280RC0S51YKFT_lit3,4/18/15,21:19:14,lit5,1,0,1,1,-2,-1,2,-5,966,48,23,6,4505
A280RC0S51YKFT_lit3,4/18/15,21:19:23,lit5,1,1,1,1,-2,-1,2,-5,1246,45,24,1,4518
A280RC0S51YKFT_lit3,4/18/15,21:19:30,lit5,1,1,0,0,0,0,0,0,933,45,25,2,4526
A280RC0S51YKFT_lit3,4/18/15,21:19:36,lit5,1,1,0,0,0,0,0,0,716,45,26,3,4536
A280RC0S51YKFT_lit3,4/18/15,21:19:42,lit5,1,1,0,0,0,0,0,0,1342,45,27,4,4545
A280RC0S51YKFT_lit3,4/18/15,21:19:48,lit5,1,1,0,0,0,0,0,0,606,45,28,5,4553
A280RC0S51YKFT_lit3,4/18/15,21:19:56,lit5,0,1,0,0,0,0,0,0,1863,45,29,1,4564
A280RC0S51YKFT_lit3,4/18/15,21:20:40,lit5,0,1,0,0,0,0,0,0,1077,45,30,2,4608
A280RC0S51YKFT_lit3,4/18/15,21:21:43,lit5,0,1,0,0,0,0,0,0,1182,45,31,3,4648
A280RC0S51YKFT_lit3,4/18/15,21:21:50,lit5,0,0,0,0,0,0,0,0,1438,45,32,1,4652
A280RC0S51YKFT_lit3,4/18/15,21:21:57,lit5,0,0,0,0,0,0,0,0,949,45,33,2,4656
A280RC0S51YKFT_lit3,4/18/15,21:22:03,lit5,0,0,0,0,0,0,0,0,646,45,34,3,4660
A280RC0S51YKFT_lit3,4/18/15,21:22:09,lit5,0,0,0,0,0,0,0,0,1174,45,35,4,4665
A280RC0S51YKFT_lit3,4/18/15,21:22:15,lit5,0,0,0,0,0,0,0,0,518,45,36,5,4667
A280RC0S51YKFT_lit3,4/18/15,21:22:21,lit5,0,0,0,0,0,0,0,0,805,45,37,6,4672
A280RC0S51YKFT_lit3,4/18/15,21:22:30,lit5,1,1,1,1,-2,-1,2,-5,903,42,38,1,4676
A280RC0S51YKFT_lit3,4/18/15,21:22:36,lit5,1,1,0,0,0,0,0,0,502,42,39,2,4679
A280RC0S51YKFT_lit3,4/18/15,21:22:42,lit5,1,1,0,0,0,0,0,0,1029,42,40,3,4682
A280RC0S51YKFT_lit3,4/18/15,21:22:49,lit5,1,1,0,0,0,0,0,0,909,42,41,4,4686
A280RC0S51YKFT_lit3,4/18/15,21:22:55,lit5,1,1,0,0,0,0,0,0,869,42,42,5,4689
A28KJPWD4OIG9E_lit3,4/18/15,21:11:11,lit5,0,0,1,1,2,-5,-2,-1,14697,97,1,1,2747
A28KJPWD4OIG9E_lit3,4/18/15,21:11:29,lit5,0,0,1,1,2,-5,-2,-1,4310,94,2,2,2810
A28KJPWD4OIG9E_lit3,4/18/15,21:11:37,lit5,0,0,0,0,2,0,0,0,1659,96,3,3,2843
A28KJPWD4OIG9E_lit3,4/18/15,21:12:00,lit5,0,0,0,0,2,0,0,0,3959,98,4,4,2925
A28KJPWD4OIG9E_lit3,4/18/15,21:12:08,lit5,0,0,0,0,2,0,0,0,2896,100,5,5,2961
A28KJPWD4OIG9E_lit3,4/18/15,21:12:15,lit5,0,0,0,0,2,0,0,0,1510,102,6,6,2996
A28KJPWD4OIG9E_lit3,4/18/15,21:12:42,lit5,1,1,1,1,-2,-1,2,-5,8908,99,7,1,3117
A28KJPWD4OIG9E_lit3,4/18/15,21:12:51,lit5,1,1,0,0,0,0,0,0,1293,99,8,2,3164
A28KJPWD4OIG9E_lit3,4/18/15,21:12:58,lit5,1,1,0,0,0,0,0,0,1156,99,9,3,3194
A28KJPWD4OIG9E_lit3,4/18/15,21:13:05,lit5,1,1,0,0,0,0,0,0,1436,99,10,4,3228
A28KJPWD4OIG9E_lit3,4/18/15,21:13:16,lit5,1,1,0,0,0,0,0,0,4051,99,11,5,3280
A28KJPWD4OIG9E_lit3,4/18/15,21:13:40,lit5,0,1,1,1,2,-5,-2,-1,8746,96,12,1,3393
A28KJPWD4OIG9E_lit3,4/18/15,21:13:46,lit5,0,1,0,0,2,0,0,0,801,98,13,2,3426
A28KJPWD4OIG9E_lit3,4/18/15,21:14:40,lit5,0,1,0,0,2,0,0,0,795,100,14,3,3679
A28KJPWD4OIG9E_lit3,4/18/15,21:14:46,lit5,0,1,0,0,2,0,0,0,663,102,15,4,3705
A28KJPWD4OIG9E_lit3,4/18/15,21:14:58,lit5,1,0,1,1,-2,-1,2,-5,2451,99,16,1,3755
A28KJPWD4OIG9E_lit3,4/18/15,21:15:04,lit5,1,0,1,0,-2,0,2,0,527,97,17,2,3784
A28KJPWD4OIG9E_lit3,4/18/15,21:15:12,lit5,1,0,1,1,-2,-1,2,-5,902,94,18,3,3815
A28KJPWD4OIG9E_lit3,4/18/15,21:15:20,lit5,1,0,1,1,-2,-1,2,-5,1271,91,19,4,3848
A28KJPWD4OIG9E_lit3,4/18/15,21:15:27,lit5,1,0,1,0,-2,0,2,0,922,89,20,5,3878
A28KJPWD4OIG9E_lit3,4/18/15,21:15:45,lit5,1,0,1,0,-2,0,2,0,10029,87,21,6,3945
A28KJPWD4OIG9E_lit3,4/18/15,21:15:51,lit5,1,0,1,1,-2,-1,2,-5,924,84,22,7,3973
A28KJPWD4OIG9E_lit3,4/18/15,21:16:10,lit5,1,0,1,0,-2,0,2,0,13984,82,23,8,4048
A28KJPWD4OIG9E_lit3,4/18/15,21:16:21,lit5,0,1,0,0,-2,0,0,0,3328,80,24,1,4088
A28KJPWD4OIG9E_lit3,4/18/15,21:16:27,lit5,0,1,0,0,-2,0,0,0,933,78,25,2,4108
A28KJPWD4OIG9E_lit3,4/18/15,21:16:36,lit5,0,1,0,0,-2,0,0,0,1157,76,26,3,4134
A28KJPWD4OIG9E_lit3,4/18/15,21:16:42,lit5,0,1,1,1,2,-5,-2,-1,947,73,27,4,4156
A28KJPWD4OIG9E_lit3,4/18/15,21:16:59,lit5,0,0,0,0,2,0,0,0,8770,75,28,1,4208
A28KJPWD4OIG9E_lit3,4/18/15,21:17:06,lit5,0,0,0,0,2,0,0,0,583,77,29,2,4226
A28KJPWD4OIG9E_lit3,4/18/15,21:17:12,lit5,0,0,0,0,2,0,0,0,1277,79,30,3,4246
A28KJPWD4OIG9E_lit3,4/18/15,21:17:17,lit5,0,0,0,0,2,0,0,0,641,81,31,4,4267
A28KJPWD4OIG9E_lit3,4/18/15,21:18:04,lit5,1,1,1,0,-2,0,2,0,3343,79,32,1,4381
A28KJPWD4OIG9E_lit3,4/18/15,21:18:13,lit5,1,1,1,0,-2,0,2,0,2104,77,33,2,4399
A28KJPWD4OIG9E_lit3,4/18/15,21:18:19,lit5,1,1,1,0,-2,0,2,0,652,75,34,3,4413
A28KJPWD4OIG9E_lit3,4/18/15,21:18:25,lit5,1,1,1,0,-2,0,2,0,889,73,35,4,4425
A28KJPWD4OIG9E_lit3,4/18/15,21:18:34,lit5,1,0,1,0,-2,0,2,0,1493,71,36,1,4441
A28KJPWD4OIG9E_lit3,4/18/15,21:18:41,lit5,1,0,1,1,-2,-1,2,-5,832,68,37,2,4449
A28KJPWD4OIG9E_lit3,4/18/15,21:18:51,lit5,1,0,1,0,-2,0,2,0,3946,66,38,3,4469
A28KJPWD4OIG9E_lit3,4/18/15,21:19:01,lit5,1,0,1,0,-2,0,2,0,3352,64,39,4,4483
A28KJPWD4OIG9E_lit3,4/18/15,21:19:11,lit5,1,0,1,0,-2,0,2,0,5326,62,40,5,4500
A2A4MCD6TG88ZB_lit3,4/18/15,21:35:27,lit5,0,1,1,1,2,-5,-2,-1,11107,97,1,1,4820
A2A4MCD6TG88ZB_lit3,4/18/15,21:35:46,lit5,0,1,0,1,2,0,-2,0,9802,99,2,2,4826
A2A4MCD6TG88ZB_lit3,4/18/15,21:36:06,lit5,0,1,0,1,2,0,-2,0,11242,101,3,3,4828
A2A4MCD6TG88ZB_lit3,4/18/15,21:36:21,lit5,0,1,0,0,2,0,0,0,3947,103,4,4,4831
A2A4MCD6TG88ZB_lit3,4/18/15,21:36:36,lit5,0,1,0,0,2,0,0,0,7967,105,5,5,4835
A2A4MCD6TG88ZB_lit3,4/18/15,21:36:47,lit5,0,1,0,0,2,0,0,0,3900,107,6,6,4837
A2A4MCD6TG88ZB_lit3,4/18/15,21:37:01,lit5,0,1,0,0,2,0,0,0,7946,109,7,7,4841
A2A4MCD6TG88ZB_lit3,4/18/15,21:37:11,lit5,0,1,0,0,2,0,0,0,3305,111,8,8,4845
A2A4MCD6TG88ZB_lit3,4/18/15,21:37:45,lit5,1,1,1,0,-2,0,2,0,9168,109,9,1,4853
A2A4MCD6TG88ZB_lit3,4/18/15,21:37:57,lit5,1,1,1,1,-2,-1,2,-5,2798,106,10,2,4858
A2A4MCD6TG88ZB_lit3,4/18/15,21:38:06,lit5,1,1,0,1,0,-1,0,-5,3025,105,11,3,4861
A2A4MCD6TG88ZB_lit3,4/18/15,21:38:14,lit5,1,1,0,0,0,0,0,0,1770,105,12,4,4863
A2A4MCD6TG88ZB_lit3,4/18/15,21:38:32,lit5,1,1,1,1,-2,-1,2,-5,2468,102,13,1,4866
A2A4MCD6TG88ZB_lit3,4/18/15,21:38:42,lit5,1,1,0,0,0,0,0,0,2180,102,14,2,4870
A2A4MCD6TG88ZB_lit3,4/18/15,21:38:50,lit5,1,1,0,0,0,0,0,0,1308,102,15,3,4873
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:03,lit5,0,0,0,0,0,0,0,0,1400,102,16,1,4877
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:10,lit5,0,0,0,0,0,0,0,0,1463,102,17,2,4880
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:20,lit5,0,0,0,0,0,0,0,0,3334,102,18,3,4884
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:27,lit5,0,0,0,0,0,0,0,0,1783,102,19,4,4886
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:41,lit5,0,0,0,0,0,0,0,0,2153,102,20,1,4890
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:48,lit5,0,0,0,0,0,0,0,0,1135,102,21,2,4894
A2A4MCD6TG88ZB_lit3,4/18/15,21:39:56,lit5,0,0,0,0,0,0,0,0,1164,102,22,3,4897
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:04,lit5,0,0,0,0,0,0,0,0,1181,102,23,4,4898
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:19,lit5,1,0,1,0,-2,0,2,0,1889,100,24,1,4903
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:28,lit5,1,0,1,1,-2,-1,2,-5,1412,97,25,2,4908
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:37,lit5,1,0,1,1,-2,-1,2,-5,1524,94,26,3,4911
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:45,lit5,1,0,1,1,-2,-1,2,-5,1348,91,27,4,4913
A2A4MCD6TG88ZB_lit3,4/18/15,21:40:54,lit5,1,0,1,0,-2,0,2,0,1694,89,28,5,4916
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:00,lit5,1,0,1,0,-2,0,2,0,1031,87,29,6,4919
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:07,lit5,1,0,1,1,-2,-1,2,-5,1135,84,30,7,4922
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:15,lit5,1,0,1,1,-2,-1,2,-5,2069,81,31,8,4924
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:24,lit5,0,1,1,1,2,-5,-2,-1,1366,78,32,1,4927
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:31,lit5,0,1,0,1,2,0,-2,0,1217,80,33,2,4930
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:38,lit5,0,1,0,1,2,0,-2,0,1049,82,34,3,4933
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:46,lit5,0,1,0,1,2,0,-2,0,1181,84,35,4,4937
A2A4MCD6TG88ZB_lit3,4/18/15,21:41:57,lit5,0,1,0,1,2,0,-2,0,5065,86,36,5,4943
A2A4MCD6TG88ZB_lit3,4/18/15,21:42:05,lit5,0,1,0,1,2,0,-2,0,1482,88,37,6,4945
A2A4MCD6TG88ZB_lit3,4/18/15,21:42:11,lit5,0,1,0,1,2,0,-2,0,1203,90,38,7,4946
A2A4MCD6TG88ZB_lit3,4/18/15,21:42:25,lit5,1,0,1,1,-2,-1,2,-5,1589,87,39,1,4949
A2A4MCD6TG88ZB_lit3,4/18/15,21:42:33,lit5,1,0,1,1,-2,-1,2,-5,1987,84,40,2,4951
A2A4MCD6TG88ZB_lit3,4/18/15,21:42:39,lit5,1,0,1,0,-2,0,2,0,1067,82,41,3,4953
