subject,role,orderCond,oppType,choice,globalRound,matchNum,matchRound,score,rt,oppChoice,oppScore,stamp
50,0,1,1,1,0,0,0,99,2695,1,-3,6/21/17 13:26
50,0,1,1,1,1,0,1,101,1363,0,-5,6/21/17 13:26
50,0,1,1,1,2,0,2,103,381,0,-7,6/21/17 13:26
50,0,1,1,1,3,0,3,105,341,0,-9,6/21/17 13:27
50,0,1,1,1,4,0,4,107,286,0,-11,6/21/17 13:27
50,0,1,1,1,5,0,5,109,517,0,-13,6/21/17 13:27
50,0,1,1,1,6,0,6,111,374,0,-15,6/21/17 13:27
50,0,1,1,1,7,0,7,113,325,0,-17,6/21/17 13:27
50,0,1,1,1,8,0,8,115,373,0,-19,6/21/17 13:27
50,0,1,1,1,9,0,9,117,358,0,-21,6/21/17 13:27
50,0,1,1,1,10,0,10,119,287,0,-23,6/21/17 13:27
50,0,1,1,1,11,0,11,121,732,0,-25,6/21/17 13:27
50,0,1,1,1,12,0,12,123,324,0,-27,6/21/17 13:28
50,0,1,1,1,13,0,13,125,782,0,-29,6/21/17 13:28
50,0,1,1,1,14,0,14,127,380,0,-31,6/21/17 13:28
50,0,1,1,1,15,0,15,129,437,0,-33,6/21/17 13:28
50,1,1,0,0,16,1,0,129,1534,0,-33,6/21/17 13:28
50,1,1,0,0,17,1,1,129,392,0,-33,6/21/17 13:28
50,1,1,0,0,18,1,2,129,416,0,-33,6/21/17 13:28
50,1,1,0,0,19,1,3,129,526,0,-33,6/21/17 13:29
50,1,1,0,0,20,1,4,129,383,0,-33,6/21/17 13:29
50,1,1,0,0,21,1,5,129,342,0,-33,6/21/17 13:29
50,1,1,0,0,22,1,6,129,720,0,-33,6/21/17 13:29
50,1,1,0,0,23,1,7,129,839,0,-33,6/21/17 13:29
50,1,1,0,0,24,1,8,129,511,0,-33,6/21/17 13:29
50,1,1,0,0,25,1,9,129,372,0,-33,6/21/17 13:29
50,1,1,0,0,26,1,10,129,816,0,-33,6/21/17 13:29
50,1,1,0,0,27,1,11,129,558,0,-33,6/21/17 13:29
50,1,1,0,0,28,1,12,129,643,0,-33,6/21/17 13:30
50,1,1,0,0,29,1,13,129,550,0,-33,6/21/17 13:30
50,1,1,2,1,30,2,0,126,2855,1,-34,6/21/17 13:30
50,1,1,2,1,31,2,1,123,324,1,-35,6/21/17 13:30
50,1,1,2,1,32,2,2,120,463,1,-36,6/21/17 13:30
50,1,1,2,1,33,2,3,117,350,1,-37,6/21/17 13:30
50,1,1,2,1,34,2,4,114,526,1,-38,6/21/17 13:30
50,1,1,2,1,35,2,5,111,357,1,-39,6/21/17 13:31
50,1,1,2,1,36,2,6,108,407,1,-40,6/21/17 13:31
50,1,1,2,1,37,2,7,105,862,1,-41,6/21/17 13:31
50,1,1,2,1,38,2,8,102,792,1,-42,6/21/17 13:31
50,1,1,2,1,39,2,9,99,324,1,-43,6/21/17 13:31
50,1,1,2,1,40,2,10,96,574,1,-44,6/21/17 13:31
50,1,1,2,1,41,2,11,93,486,1,-45,6/21/17 13:31
50,1,1,2,1,42,2,12,90,515,1,-46,6/21/17 13:31
50,1,1,2,1,43,2,13,87,461,1,-47,6/21/17 13:31
50,1,1,2,1,44,2,14,84,366,1,-48,6/21/17 13:32
50,1,1,2,1,45,2,15,81,646,1,-49,6/21/17 13:32
50,1,1,2,1,46,2,16,78,701,1,-50,6/21/17 13:32
50,1,1,2,1,47,2,17,75,415,1,-51,6/21/17 13:32
50,1,1,2,1,48,2,18,72,749,1,-52,6/21/17 13:32
50,1,1,2,1,49,2,19,69,487,1,-53,6/21/17 13:32
51,1,0,2,0,0,0,0,98,5973,1,2,6/21/17 13:26
51,1,0,2,0,1,0,1,96,4770,1,4,6/21/17 13:27
51,1,0,2,0,2,0,2,94,1618,1,6,6/21/17 13:27
51,1,0,2,0,3,0,3,92,1037,1,8,6/21/17 13:27
51,1,0,2,1,4,0,4,89,2212,1,7,6/21/17 13:27
51,1,0,2,1,5,0,5,86,620,1,6,6/21/17 13:27
51,1,0,2,1,6,0,6,83,382,1,5,6/21/17 13:27
51,1,0,2,1,7,0,7,80,605,1,4,6/21/17 13:27
51,1,0,2,1,8,0,8,77,342,1,3,6/21/17 13:28
51,1,0,2,1,9,0,9,74,1682,1,2,6/21/17 13:28
51,1,0,2,1,10,0,10,71,741,1,1,6/21/17 13:28
51,1,0,2,1,11,0,11,68,1621,1,0,6/21/17 13:28
51,1,0,2,1,12,0,12,65,859,1,-1,6/21/17 13:28
51,1,0,2,1,13,0,13,62,677,1,-2,6/21/17 13:28
51,1,0,2,1,14,0,14,59,594,1,-3,6/21/17 13:28
51,1,0,2,1,15,0,15,56,554,1,-4,6/21/17 13:28
51,1,0,2,1,16,0,16,53,710,1,-5,6/21/17 13:29
51,1,0,2,1,17,0,17,50,398,1,-6,6/21/17 13:29
51,1,0,2,1,18,0,18,47,481,1,-7,6/21/17 13:29
51,1,0,2,1,19,0,19,44,397,1,-8,6/21/17 13:29
51,0,0,0,1,20,1,0,46,2832,0,-10,6/21/17 13:29
51,0,0,0,1,21,1,1,48,333,0,-12,6/21/17 13:29
51,0,0,0,1,22,1,2,50,316,0,-14,6/21/17 13:29
51,0,0,0,1,23,1,3,52,299,0,-16,6/21/17 13:29
51,0,0,0,1,24,1,4,54,322,0,-18,6/21/17 13:30
51,0,0,0,1,25,1,5,56,368,0,-20,6/21/17 13:30
51,0,0,0,1,26,1,6,58,398,0,-22,6/21/17 13:30
51,0,0,0,1,27,1,7,60,555,0,-24,6/21/17 13:30
51,0,0,0,1,28,1,8,62,372,0,-26,6/21/17 13:30
51,0,0,0,1,29,1,9,64,412,0,-28,6/21/17 13:30
51,0,0,0,1,30,1,10,66,573,0,-30,6/21/17 13:30
51,0,0,0,1,31,1,11,68,364,0,-32,6/21/17 13:30
51,0,0,0,1,32,1,12,70,365,0,-34,6/21/17 13:31
51,1,0,1,1,33,2,0,67,1076,1,-35,6/21/17 13:31
51,1,0,1,1,34,2,1,66,356,0,-38,6/21/17 13:31
51,1,0,1,0,35,2,2,66,607,0,-38,6/21/17 13:31
51,1,0,1,0,36,2,3,66,405,0,-38,6/21/17 13:31
51,1,0,1,0,37,2,4,66,571,0,-38,6/21/17 13:31
51,1,0,1,0,38,2,5,66,438,0,-38,6/21/17 13:31
51,1,0,1,0,39,2,6,66,430,0,-38,6/21/17 13:31
51,1,0,1,0,40,2,7,66,587,0,-38,6/21/17 13:32
51,1,0,1,0,41,2,8,66,403,0,-38,6/21/17 13:32
51,1,0,1,0,42,2,9,66,417,0,-38,6/21/17 13:32
51,1,0,1,0,43,2,10,66,445,0,-38,6/21/17 13:32
51,1,0,1,0,44,2,11,66,903,0,-38,6/21/17 13:32
51,1,0,1,0,45,2,12,66,646,0,-38,6/21/17 13:32
51,1,0,1,0,46,2,13,66,585,0,-38,6/21/17 13:32
52,0,1,0,0,0,0,0,100,2739,0,0,6/21/17 13:33
52,0,1,0,0,1,0,1,100,2362,0,0,6/21/17 13:33
52,0,1,0,0,2,0,2,100,6648,0,0,6/21/17 13:33
52,0,1,0,0,3,0,3,100,1568,0,0,6/21/17 13:34
52,0,1,0,0,4,0,4,100,2013,0,0,6/21/17 13:34
52,0,1,0,0,5,0,5,100,1356,0,0,6/21/17 13:34
52,0,1,0,0,6,0,6,100,1154,0,0,6/21/17 13:34
52,0,1,0,0,7,0,7,100,995,0,0,6/21/17 13:34
52,0,1,0,0,8,0,8,100,1689,0,0,6/21/17 13:34
52,0,1,0,0,9,0,9,100,1226,0,0,6/21/17 13:34
52,0,1,0,0,10,0,10,100,933,0,0,6/21/17 13:35
52,0,1,0,0,11,0,11,100,1931,0,0,6/21/17 13:35
52,0,1,0,0,12,0,12,100,1727,0,0,6/21/17 13:35
52,0,1,0,0,13,0,13,100,1178,0,0,6/21/17 13:35
52,0,1,0,0,14,0,14,100,896,0,0,6/21/17 13:35
52,0,1,0,0,15,0,15,100,1294,0,0,6/21/17 13:35
52,0,1,0,0,16,0,16,100,825,0,0,6/21/17 13:35
52,0,1,0,0,17,0,17,100,1051,0,0,6/21/17 13:36
52,0,1,0,0,18,0,18,100,1352,0,0,6/21/17 13:36
52,0,1,0,0,19,0,19,100,1728,0,0,6/21/17 13:36
52,1,1,1,1,20,1,0,97,5376,1,-1,6/21/17 13:36
52,1,1,1,0,21,1,1,97,3762,0,-1,6/21/17 13:36
52,1,1,1,0,22,1,2,97,705,0,-1,6/21/17 13:37
52,1,1,1,0,23,1,3,97,585,0,-1,6/21/17 13:37
52,1,1,1,0,24,1,4,97,863,0,-1,6/21/17 13:37
52,1,1,1,0,25,1,5,97,412,0,-1,6/21/17 13:37
52,1,1,1,0,26,1,6,97,1136,0,-1,6/21/17 13:37
52,1,1,1,0,27,1,7,97,519,0,-1,6/21/17 13:37
52,1,1,1,0,28,1,8,97,501,0,-1,6/21/17 13:37
52,1,1,1,0,29,1,9,97,380,0,-1,6/21/17 13:37
52,1,1,1,0,30,1,10,97,901,0,-1,6/21/17 13:37
52,1,1,1,0,31,1,11,97,804,0,-1,6/21/17 13:38
52,1,1,1,0,32,1,12,97,567,0,-1,6/21/17 13:38
52,1,1,1,0,33,1,13,97,683,0,-1,6/21/17 13:38
52,1,1,1,0,34,1,14,97,686,0,-1,6/21/17 13:38
52,1,1,1,0,35,1,15,97,379,0,-1,6/21/17 13:38
52,1,1,1,0,36,1,16,97,550,0,-1,6/21/17 13:38
52,1,1,1,0,37,1,17,97,1653,0,-1,6/21/17 13:38
52,1,1,2,1,38,2,0,94,2214,1,-2,6/21/17 13:39
52,1,1,2,1,39,2,1,91,523,1,-3,6/21/17 13:39
52,1,1,2,1,40,2,2,88,997,1,-4,6/21/17 13:39
52,1,1,2,1,41,2,3,85,692,1,-5,6/21/17 13:39
52,1,1,2,1,42,2,4,82,285,1,-6,6/21/17 13:39
52,1,1,2,1,43,2,5,79,843,1,-7,6/21/17 13:39
52,1,1,2,0,44,2,6,77,199,1,-5,6/21/17 13:39
52,1,1,2,0,45,2,7,75,724,1,-3,6/21/17 13:39
52,1,1,2,1,46,2,8,72,899,1,-4,6/21/17 13:40
52,1,1,2,1,47,2,9,69,295,1,-5,6/21/17 13:40
52,1,1,2,1,48,2,10,66,536,1,-6,6/21/17 13:40
52,1,1,2,1,49,2,11,63,291,1,-7,6/21/17 13:40
52,1,1,2,1,50,2,12,60,633,1,-8,6/21/17 13:40
52,1,1,2,0,51,2,13,58,615,1,-6,6/21/17 13:40
52,1,1,2,0,52,2,14,56,315,1,-4,6/21/17 13:40
52,1,1,2,1,53,2,15,53,206,1,-5,6/21/17 13:40
52,1,1,2,0,54,2,16,51,347,1,-3,6/21/17 13:40
52,1,1,2,0,55,2,17,49,390,1,-1,6/21/17 13:41
52,1,1,2,1,56,2,18,46,284,1,-2,6/21/17 13:41
52,1,1,2,1,57,2,19,43,430,1,-3,6/21/17 13:41
53,0,0,2,0,0,0,0,100,4366,0,0,6/21/17 13:27
53,0,0,2,0,1,0,1,100,4818,0,0,6/21/17 13:27
53,0,0,2,0,2,0,2,100,554,0,0,6/21/17 13:27
53,0,0,2,0,3,0,3,100,352,0,0,6/21/17 13:28
53,0,0,2,0,4,0,4,100,578,0,0,6/21/17 13:28
53,0,0,2,0,5,0,5,100,700,0,0,6/21/17 13:28
53,0,0,2,0,6,0,6,100,430,0,0,6/21/17 13:28
53,0,0,2,0,7,0,7,100,557,0,0,6/21/17 13:28
53,0,0,2,0,8,0,8,100,1580,0,0,6/21/17 13:28
53,0,0,2,0,9,0,9,100,462,0,0,6/21/17 13:28
53,0,0,2,0,10,0,10,100,405,0,0,6/21/17 13:28
53,0,0,2,0,11,0,11,100,589,0,0,6/21/17 13:29
53,0,0,2,0,12,0,12,100,227,0,0,6/21/17 13:29
53,0,0,2,0,13,0,13,100,245,0,0,6/21/17 13:29
53,0,0,2,0,14,0,14,100,437,0,0,6/21/17 13:29
53,0,0,2,0,15,0,15,100,508,0,0,6/21/17 13:29
53,0,0,2,0,16,0,16,100,593,0,0,6/21/17 13:29
53,0,0,2,0,17,0,17,100,365,0,0,6/21/17 13:29
53,0,0,2,0,18,0,18,100,460,0,0,6/21/17 13:29
53,0,0,2,0,19,0,19,100,410,0,0,6/21/17 13:29
53,1,0,1,1,20,1,0,97,5120,1,-1,6/21/17 13:30
53,1,0,1,0,21,1,1,97,3046,0,-1,6/21/17 13:30
53,1,0,1,0,22,1,2,97,1820,0,-1,6/21/17 13:30
53,1,0,1,0,23,1,3,97,521,0,-1,6/21/17 13:30
53,1,0,1,0,24,1,4,97,367,0,-1,6/21/17 13:30
53,1,0,1,0,25,1,5,97,478,0,-1,6/21/17 13:31
53,1,0,1,0,26,1,6,97,359,0,-1,6/21/17 13:31
53,1,0,1,0,27,1,7,97,374,0,-1,6/21/17 13:31
53,1,0,1,0,28,1,8,97,274,0,-1,6/21/17 13:31
53,1,0,1,0,29,1,9,97,417,0,-1,6/21/17 13:31
53,1,0,1,0,30,1,10,97,424,0,-1,6/21/17 13:31
53,1,0,1,0,31,1,11,97,950,0,-1,6/21/17 13:31
53,1,0,1,0,32,1,12,97,805,0,-1,6/21/17 13:31
53,1,0,1,0,33,1,13,97,351,0,-1,6/21/17 13:31
53,0,0,0,0,34,2,0,97,2304,0,-1,6/21/17 13:32
53,0,0,0,0,35,2,1,97,1320,0,-1,6/21/17 13:32
53,0,0,0,0,36,2,2,97,662,0,-1,6/21/17 13:32
53,0,0,0,0,37,2,3,97,303,0,-1,6/21/17 13:32
53,0,0,0,0,38,2,4,97,467,0,-1,6/21/17 13:32
53,0,0,0,0,39,2,5,97,398,0,-1,6/21/17 13:32
53,0,0,0,0,40,2,6,97,468,0,-1,6/21/17 13:32
53,0,0,0,0,41,2,7,97,316,0,-1,6/21/17 13:32
53,0,0,0,0,42,2,8,97,1259,0,-1,6/21/17 13:33
53,0,0,0,0,43,2,9,97,765,0,-1,6/21/17 13:33
53,0,0,0,0,44,2,10,97,993,0,-1,6/21/17 13:33
53,0,0,0,0,45,2,11,97,891,0,-1,6/21/17 13:33
53,0,0,0,0,46,2,12,97,653,0,-1,6/21/17 13:33
53,0,0,0,0,47,2,13,97,447,0,-1,6/21/17 13:33
53,0,0,0,0,48,2,14,97,505,0,-1,6/21/17 13:33
53,0,0,0,0,49,2,15,97,450,0,-1,6/21/17 13:33
53,0,0,0,0,50,2,16,97,476,0,-1,6/21/17 13:33
54,0,0,2,1,0,0,0,99,31312,1,-3,6/21/17 13:54
54,0,0,2,1,1,0,1,98,1609,1,-6,6/21/17 13:54
54,0,0,2,1,2,0,2,97,4121,1,-9,6/21/17 13:55
54,0,0,2,0,3,0,3,97,2038,0,-9,6/21/17 13:55
54,0,0,2,0,4,0,4,97,2148,0,-9,6/21/17 13:55
54,0,0,2,0,5,0,5,97,3746,0,-9,6/21/17 13:55
54,0,0,2,0,6,0,6,97,2080,0,-9,6/21/17 13:55
54,0,0,2,0,7,0,7,97,3983,0,-9,6/21/17 13:55
54,0,0,2,1,8,0,8,96,1606,1,-12,6/21/17 13:56
54,0,0,2,0,9,0,9,96,2560,0,-12,6/21/17 13:56
54,0,0,2,0,10,0,10,96,930,0,-12,6/21/17 13:56
54,0,0,2,0,11,0,11,96,4265,0,-12,6/21/17 13:56
54,0,0,2,0,12,0,12,96,2413,0,-12,6/21/17 13:56
54,0,0,2,0,13,0,13,96,1116,0,-12,6/21/17 13:57
54,0,0,2,0,14,0,14,96,3117,0,-12,6/21/17 13:57
54,0,0,2,0,15,0,15,96,4556,0,-12,6/21/17 13:57
54,0,0,2,0,16,0,16,96,2024,0,-12,6/21/17 13:57
54,0,0,2,0,17,0,17,96,1285,0,-12,6/21/17 13:57
54,0,0,2,0,18,0,18,96,1090,0,-12,6/21/17 13:58
54,0,0,2,0,19,0,19,96,1977,0,-12,6/21/17 13:58
54,0,0,0,1,20,1,0,98,2705,0,-14,6/21/17 13:58
54,0,0,0,1,21,1,1,100,601,0,-16,6/21/17 13:58
54,0,0,0,1,22,1,2,102,5757,0,-18,6/21/17 13:58
54,0,0,0,0,23,1,3,102,1552,0,-18,6/21/17 13:59
54,0,0,0,0,24,1,4,102,1816,0,-18,6/21/17 13:59
54,0,0,0,0,25,1,5,102,15461,0,-18,6/21/17 13:59
54,0,0,0,1,26,1,6,104,491,0,-20,6/21/17 13:59
54,0,0,0,1,27,1,7,106,563,0,-22,6/21/17 13:59
54,0,0,0,1,28,1,8,108,906,0,-24,6/21/17 14:00
54,0,0,0,0,29,1,9,108,448,0,-24,6/21/17 14:00
54,0,0,0,0,30,1,10,108,999,0,-24,6/21/17 14:00
54,0,0,0,0,31,1,11,108,15943,0,-24,6/21/17 14:00
54,0,0,0,1,32,1,12,110,431,0,-26,6/21/17 14:00
54,0,0,0,0,33,1,13,110,586,0,-26,6/21/17 14:00
54,0,0,0,1,34,1,14,112,1194,0,-28,6/21/17 14:01
54,1,0,1,0,35,2,0,110,3203,1,-26,6/21/17 14:01
54,1,0,1,1,36,2,1,107,1831,1,-27,6/21/17 14:01
54,1,0,1,0,37,2,2,107,1579,0,-27,6/21/17 14:01
54,1,0,1,0,38,2,3,107,1950,0,-27,6/21/17 14:01
54,1,0,1,0,39,2,4,107,2578,0,-27,6/21/17 14:02
54,1,0,1,0,40,2,5,107,912,0,-27,6/21/17 14:02
54,1,0,1,0,41,2,6,107,1500,0,-27,6/21/17 14:02
54,1,0,1,0,42,2,7,107,859,0,-27,6/21/17 14:02
54,1,0,1,0,43,2,8,107,910,0,-27,6/21/17 14:02
54,1,0,1,0,44,2,9,107,1111,0,-27,6/21/17 14:02
54,1,0,1,0,45,2,10,107,574,0,-27,6/21/17 14:03
54,1,0,1,0,46,2,11,107,695,0,-27,6/21/17 14:03
54,1,0,1,0,47,2,12,107,1022,0,-27,6/21/17 14:03
54,1,0,1,0,48,2,13,107,992,0,-27,6/21/17 14:03
54,1,0,1,0,49,2,14,107,1181,0,-27,6/21/17 14:03
54,1,0,1,0,50,2,15,107,651,0,-27,6/21/17 14:03
54,1,0,1,0,51,2,16,107,580,0,-27,6/21/17 14:03
54,1,0,1,0,52,2,17,107,1106,0,-27,6/21/17 14:03
54,1,0,1,0,53,2,18,107,917,0,-27,6/21/17 14:04
55,0,1,0,1,0,0,0,102,9283,0,-2,6/21/17 13:27
55,0,1,0,0,1,0,1,102,4162,0,-2,6/21/17 13:27
55,0,1,0,0,2,0,2,102,6213,0,-2,6/21/17 13:27
55,0,1,0,0,3,0,3,102,5841,0,-2,6/21/17 13:28
55,0,1,0,0,4,0,4,102,2634,0,-2,6/21/17 13:28
55,0,1,0,0,5,0,5,102,450,0,-2,6/21/17 13:28
55,0,1,0,1,6,0,6,104,1294,0,-4,6/21/17 13:28
55,0,1,0,1,7,0,7,106,2342,0,-6,6/21/17 13:28
55,0,1,0,0,8,0,8,106,7218,0,-6,6/21/17 13:28
55,0,1,0,0,9,0,9,106,524,0,-6,6/21/17 13:29
55,0,1,0,1,10,0,10,108,3169,0,-8,6/21/17 13:29
55,1,1,1,1,11,1,0,105,4809,1,-9,6/21/17 13:29
55,1,1,1,0,12,1,1,105,4377,0,-9,6/21/17 13:29
55,1,1,1,0,13,1,2,105,982,0,-9,6/21/17 13:29
55,1,1,1,0,14,1,3,105,2286,0,-9,6/21/17 13:30
55,1,1,1,0,15,1,4,105,682,0,-9,6/21/17 13:30
55,1,1,1,0,16,1,5,105,1015,0,-9,6/21/17 13:30
55,1,1,1,0,17,1,6,105,464,0,-9,6/21/17 13:30
55,1,1,1,0,18,1,7,105,2298,0,-9,6/21/17 13:30
55,1,1,1,0,19,1,8,105,911,0,-9,6/21/17 13:30
55,1,1,1,0,20,1,9,105,439,0,-9,6/21/17 13:30
55,1,1,1,0,21,1,10,105,378,0,-9,6/21/17 13:30
55,1,1,1,0,22,1,11,105,362,0,-9,6/21/17 13:31
55,1,1,1,0,23,1,12,105,422,0,-9,6/21/17 13:31
55,0,1,2,1,24,2,0,104,2479,1,-12,6/21/17 13:31
55,0,1,2,1,25,2,1,103,997,1,-15,6/21/17 13:31
55,0,1,2,1,26,2,2,102,319,1,-18,6/21/17 13:31
55,0,1,2,1,27,2,3,101,333,1,-21,6/21/17 13:31
55,0,1,2,1,28,2,4,100,287,1,-24,6/21/17 13:31
55,0,1,2,1,29,2,5,99,352,1,-27,6/21/17 13:32
55,0,1,2,1,30,2,6,98,285,1,-30,6/21/17 13:32
55,0,1,2,1,31,2,7,97,354,1,-33,6/21/17 13:32
55,0,1,2,1,32,2,8,96,229,1,-36,6/21/17 13:32
55,0,1,2,1,33,2,9,95,799,1,-39,6/21/17 13:32
55,0,1,2,1,34,2,10,94,299,1,-42,6/21/17 13:32
55,0,1,2,1,35,2,11,93,300,1,-45,6/21/17 13:32
55,0,1,2,1,36,2,12,92,303,1,-48,6/21/17 13:32
55,0,1,2,1,37,2,13,91,675,1,-51,6/21/17 13:32
55,0,1,2,1,38,2,14,90,377,1,-54,6/21/17 13:33
55,0,1,2,1,39,2,15,89,473,1,-57,6/21/17 13:33
55,0,1,2,1,40,2,16,88,308,1,-60,6/21/17 13:33
55,0,1,2,1,41,2,17,87,249,1,-63,6/21/17 13:33
55,0,1,2,1,42,2,18,86,259,1,-66,6/21/17 13:33
55,0,1,2,1,43,2,19,85,165,1,-69,6/21/17 13:33
56,1,1,1,1,0,0,0,97,3188,1,-1,6/21/17 13:27
56,1,1,1,0,1,0,1,97,1963,0,-1,6/21/17 13:28
56,1,1,1,0,2,0,2,97,896,0,-1,6/21/17 13:28
56,1,1,1,0,3,0,3,97,590,0,-1,6/21/17 13:28
56,1,1,1,0,4,0,4,97,522,0,-1,6/21/17 13:28
56,1,1,1,0,5,0,5,97,572,0,-1,6/21/17 13:28
56,1,1,1,0,6,0,6,97,658,0,-1,6/21/17 13:28
56,1,1,1,0,7,0,7,97,638,0,-1,6/21/17 13:28
56,1,1,1,0,8,0,8,97,723,0,-1,6/21/17 13:29
56,1,1,1,0,9,0,9,97,494,0,-1,6/21/17 13:29
56,1,1,1,0,10,0,10,97,644,0,-1,6/21/17 13:29
56,1,1,1,0,11,0,11,97,510,0,-1,6/21/17 13:29
56,1,1,1,0,12,0,12,97,730,0,-1,6/21/17 13:29
56,1,1,1,0,13,0,13,97,533,0,-1,6/21/17 13:29
56,1,1,1,0,14,0,14,97,548,0,-1,6/21/17 13:29
56,1,1,1,0,15,0,15,97,686,0,-1,6/21/17 13:29
56,1,1,1,0,16,0,16,97,724,0,-1,6/21/17 13:30
56,1,1,1,0,17,0,17,97,645,0,-1,6/21/17 13:30
56,1,1,1,0,18,0,18,97,661,0,-1,6/21/17 13:30
56,1,1,1,0,19,0,19,97,1029,0,-1,6/21/17 13:30
56,0,1,0,0,20,1,0,97,5076,0,-1,6/21/17 13:30
56,0,1,0,0,21,1,1,97,697,0,-1,6/21/17 13:30
56,0,1,0,0,22,1,2,97,508,0,-1,6/21/17 13:31
56,0,1,0,0,23,1,3,97,979,0,-1,6/21/17 13:31
56,0,1,0,0,24,1,4,97,532,0,-1,6/21/17 13:31
56,0,1,0,0,25,1,5,97,754,0,-1,6/21/17 13:31
56,0,1,0,0,26,1,6,97,1052,0,-1,6/21/17 13:31
56,0,1,0,0,27,1,7,97,510,0,-1,6/21/17 13:31
56,0,1,0,0,28,1,8,97,829,0,-1,6/21/17 13:31
56,0,1,0,0,29,1,9,97,885,0,-1,6/21/17 13:31
56,0,1,0,0,30,1,10,97,923,0,-1,6/21/17 13:31
56,0,1,0,0,31,1,11,97,428,0,-1,6/21/17 13:32
56,0,1,0,0,32,1,12,97,940,0,-1,6/21/17 13:32
56,0,1,0,0,33,1,13,97,773,0,-1,6/21/17 13:32
56,0,1,0,0,34,1,14,97,689,0,-1,6/21/17 13:32
56,0,1,0,0,35,1,15,97,482,0,-1,6/21/17 13:32
56,0,1,0,0,36,1,16,97,732,0,-1,6/21/17 13:32
56,1,1,2,1,37,2,0,94,1414,1,-2,6/21/17 13:33
56,1,1,2,1,38,2,1,91,1139,1,-3,6/21/17 13:33
56,1,1,2,1,39,2,2,88,412,1,-4,6/21/17 13:33
56,1,1,2,1,40,2,3,85,499,1,-5,6/21/17 13:33
56,1,1,2,1,41,2,4,82,565,1,-6,6/21/17 13:33
56,1,1,2,1,42,2,5,79,453,1,-7,6/21/17 13:33
56,1,1,2,1,43,2,6,76,773,1,-8,6/21/17 13:33
56,1,1,2,1,44,2,7,73,451,1,-9,6/21/17 13:33
56,1,1,2,1,45,2,8,70,2364,1,-10,6/21/17 13:34
56,1,1,2,1,46,2,9,67,593,1,-11,6/21/17 13:34
56,1,1,2,1,47,2,10,64,518,1,-12,6/21/17 13:34
56,1,1,2,1,48,2,11,61,388,1,-13,6/21/17 13:34
56,1,1,2,1,49,2,12,58,422,1,-14,6/21/17 13:34
56,1,1,2,1,50,2,13,55,556,1,-15,6/21/17 13:34
56,1,1,2,1,51,2,14,52,438,1,-16,6/21/17 13:34
56,1,1,2,1,52,2,15,49,388,1,-17,6/21/17 13:34
56,1,1,2,1,53,2,16,46,357,1,-18,6/21/17 13:35
56,1,1,2,1,54,2,17,43,389,1,-19,6/21/17 13:35
56,1,1,2,1,55,2,18,40,397,1,-20,6/21/17 13:35
56,1,1,2,1,56,2,19,37,420,1,-21,6/21/17 13:35
57,0,0,2,1,0,0,0,99,4906,1,-3,6/21/17 13:29
57,0,0,2,1,1,0,1,98,2488,1,-6,6/21/17 13:30
57,0,0,2,1,2,0,2,97,2544,1,-9,6/21/17 13:30
57,0,0,2,0,3,0,3,97,2688,0,-9,6/21/17 13:30
57,0,0,2,1,4,0,4,96,3793,1,-12,6/21/17 13:30
57,0,0,2,0,5,0,5,96,1022,0,-12,6/21/17 13:30
57,0,0,2,0,6,0,6,96,767,0,-12,6/21/17 13:30
57,0,0,2,0,7,0,7,96,481,0,-12,6/21/17 13:31
57,0,0,2,0,8,0,8,96,374,0,-12,6/21/17 13:31
57,0,0,2,0,9,0,9,96,591,0,-12,6/21/17 13:31
57,0,0,2,0,10,0,10,96,682,0,-12,6/21/17 13:31
57,0,0,2,0,11,0,11,96,1746,0,-12,6/21/17 13:31
57,0,0,2,0,12,0,12,96,774,0,-12,6/21/17 13:31
57,0,0,2,0,13,0,13,96,528,0,-12,6/21/17 13:31
57,0,0,2,0,14,0,14,96,568,0,-12,6/21/17 13:31
57,0,0,2,0,15,0,15,96,858,0,-12,6/21/17 13:32
57,0,0,2,0,16,0,16,96,2467,0,-12,6/21/17 13:32
57,0,0,2,0,17,0,17,96,1027,0,-12,6/21/17 13:32
57,0,0,2,0,18,0,18,96,671,0,-12,6/21/17 13:32
57,0,0,2,0,19,0,19,96,567,0,-12,6/21/17 13:32
57,1,0,0,0,20,1,0,96,3371,0,-12,6/21/17 13:33
57,1,0,0,0,21,1,1,96,2162,0,-12,6/21/17 13:33
57,1,0,0,0,22,1,2,96,3159,0,-12,6/21/17 13:33
57,1,0,0,0,23,1,3,96,881,0,-12,6/21/17 13:33
57,1,0,0,0,24,1,4,96,620,0,-12,6/21/17 13:33
57,1,0,0,0,25,1,5,96,595,0,-12,6/21/17 13:33
57,1,0,0,0,26,1,6,96,2394,0,-12,6/21/17 13:34
57,1,0,0,0,27,1,7,96,984,0,-12,6/21/17 13:34
57,1,0,0,0,28,1,8,96,661,0,-12,6/21/17 13:34
57,1,0,0,0,29,1,9,96,875,0,-12,6/21/17 13:34
57,1,0,0,0,30,1,10,96,653,0,-12,6/21/17 13:34
57,1,0,0,0,31,1,11,96,795,0,-12,6/21/17 13:34
57,1,0,0,0,32,1,12,96,404,0,-12,6/21/17 13:34
57,1,0,0,0,33,1,13,96,859,0,-12,6/21/17 13:34
57,0,0,1,0,34,2,0,96,4188,0,-12,6/21/17 13:35
