"subject","version","assignmentId","role","orderCond","s","c","p","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","6","0","6","86","1589","1","-20","2017-06-21 18:18:38","9300"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","1","1","4","4","5","0","0","1","0","1","120","1957","0","0","2017-06-21 18:18:39","9301"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","47","2","10","110","454","0","-17","2017-06-21 18:18:39","9302"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","2","0","32","2","6","84","3952","1","4","2017-06-21 18:18:39","9303"
"AHUKCHMKUJHQQ","sp_v3_real2","39ZSFO5CA8XUFRMF6P77QOTZWXFJU8","1","1","1","3","3","2","0","53","2","19","94","710","1","14","2017-06-21 18:18:40","9304"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","1","26","2","1","141","918","1","-54","2017-06-21 18:18:40","9305"
"A9WIOFVRSYW3L","sp_v3_real2","3GNCZX450IO6MTBFVXV0NJ3HYTTAPN","0","1","2","3","4","2","0","36","2","7","134","445","0","-56","2017-06-21 18:18:40","9306"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","45","2","10","100","213","1","8","2017-06-21 18:18:41","9307"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","0","0","48","2","8","60","4390","0","60","2017-06-21 18:18:41","9308"
"A2WCDQDLMC6J72","sp_v3_real2","3SNVL38CI4TT4HBX2JMJXX764M8CKQ","1","0","3","1","4","1","0","45","2","12","116","600","0","-1","2017-06-21 18:18:41","9309"
"AVFHRN0S32V2H","sp_v3_real2","33C7UALJVLZPMDZYDX0WQWFO5PN81D","0","0","4","3","5","1","0","38","1","18","118","970","0","-14","2017-06-21 18:18:42","9310"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","23","1","3","112","443","0","-12","2017-06-21 18:18:42","9311"
"A1HWTTN3JEUNZY","sp_v3_real2","3P59JYT76LLF9I9IZZB5MBLGB8M2TD","0","0","4","2","5","0","0","27","1","7","120","1356","0","0","2017-06-21 18:18:43","9312"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","1","0","9","0","9","120","1112","0","0","2017-06-21 18:18:43","9313"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","20","1","8","141","1576","0","-27","2017-06-21 18:18:43","9314"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","8","0","8","120","201","0","0","2017-06-21 18:18:43","9315"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","24","1","9","120","942","0","0","2017-06-21 18:18:43","9316"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","1","0","3","4","7","1","0","46","2","8","101","4158","0","-25","2017-06-21 18:18:44","9317"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","39","2","7","120","1180","0","0","2017-06-21 18:18:44","9318"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","0","0","36","1","16","108","6698","0","-6","2017-06-21 18:18:45","9319"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","50","2","11","88","1231","1","32","2017-06-21 18:18:45","9320"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","7","0","7","81","564","1","-24","2017-06-21 18:18:45","9321"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","2","0","5","0","5","102","2670","1","18","2017-06-21 18:18:46","9322"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","46","2","11","99","81","1","9","2017-06-21 18:18:46","9323"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","48","2","11","110","623","0","-17","2017-06-21 18:18:47","9324"
"A9WIOFVRSYW3L","sp_v3_real2","3GNCZX450IO6MTBFVXV0NJ3HYTTAPN","0","1","2","3","4","2","0","37","2","8","134","327","0","-56","2017-06-21 18:18:47","9325"
"A2WCDQDLMC6J72","sp_v3_real2","3SNVL38CI4TT4HBX2JMJXX764M8CKQ","1","0","3","1","4","1","0","46","2","13","116","342","0","-1","2017-06-21 18:18:48","9326"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","24","1","4","112","415","0","-12","2017-06-21 18:18:48","9327"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","9","0","9","120","165","0","0","2017-06-21 18:18:49","9328"
"AVFHRN0S32V2H","sp_v3_real2","33C7UALJVLZPMDZYDX0WQWFO5PN81D","0","0","4","3","5","1","0","39","1","19","118","1116","0","-14","2017-06-21 18:18:49","9329"
"A2HOUSKURBF8UA","sp_v3_real2","34T446B1C0FRRR4TYQC1EDSXQO20C8","1","0","4","2","7","1","1","35","2","1","110","3651","1","1","2017-06-21 18:18:50","9330"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","1","0","10","0","10","120","1604","0","0","2017-06-21 18:18:50","9331"
"ALVNLAB9WP9I4","sp_v3_real2","3X4JMASXCMA8HMCNKQG63TMF8320B1","1","1","2","3","6","2","0","26","2","0","122","2863","1","-2","2017-06-21 18:18:50","9332"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","1","1","4","4","5","0","0","2","0","2","120","4096","0","0","2017-06-21 18:18:50","9333"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","25","1","10","120","593","0","0","2017-06-21 18:18:51","9334"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","21","1","9","141","1121","0","-27","2017-06-21 18:18:51","9335"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","2","0","49","2","14","118","347","0","-8","2017-06-21 18:18:51","9336"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","40","2","8","120","753","0","0","2017-06-21 18:18:52","9337"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","47","2","12","98","317","1","10","2017-06-21 18:18:52","9338"
"A1HWTTN3JEUNZY","sp_v3_real2","3P59JYT76LLF9I9IZZB5MBLGB8M2TD","0","0","4","2","5","0","0","28","1","8","120","830","0","0","2017-06-21 18:18:53","9339"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","51","2","12","87","489","1","33","2017-06-21 18:18:53","9340"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","8","0","8","76","1044","1","-28","2017-06-21 18:18:54","9341"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","49","2","12","110","411","0","-17","2017-06-21 18:18:54","9342"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","25","1","5","112","382","0","-12","2017-06-21 18:18:55","9343"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","10","0","10","120","200","0","0","2017-06-21 18:18:55","9344"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","2","0","6","0","6","99","901","1","21","2017-06-21 18:18:56","9345"
"A9WIOFVRSYW3L","sp_v3_real2","3GNCZX450IO6MTBFVXV0NJ3HYTTAPN","0","1","2","3","4","2","0","38","2","9","134","306","0","-56","2017-06-21 18:18:56","9346"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","0","0","49","2","9","60","5125","0","60","2017-06-21 18:18:56","9347"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","1","27","2","2","133","2471","1","-57","2017-06-21 18:18:57","9348"
"A2WCDQDLMC6J72","sp_v3_real2","3SNVL38CI4TT4HBX2JMJXX764M8CKQ","1","0","3","1","4","1","0","47","2","14","116","1913","0","-1","2017-06-21 18:18:58","9349"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","26","1","11","120","655","0","0","2017-06-21 18:18:58","9350"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","48","2","13","97","15","1","11","2017-06-21 18:18:58","9351"
"ALVNLAB9WP9I4","sp_v3_real2","3X4JMASXCMA8HMCNKQG63TMF8320B1","1","1","2","3","6","2","0","27","2","1","120","1039","1","0","2017-06-21 18:18:58","9352"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","2","0","50","2","15","118","684","0","-8","2017-06-21 18:18:58","9353"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","1","0","11","0","11","120","1956","0","0","2017-06-21 18:18:59","9354"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","22","1","10","141","1244","0","-27","2017-06-21 18:18:59","9355"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","41","2","9","120","648","0","0","2017-06-21 18:18:59","9356"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","50","2","13","110","481","0","-17","2017-06-21 18:19:00","9357"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","52","2","13","86","357","1","34","2017-06-21 18:19:01","9358"
"A1HWTTN3JEUNZY","sp_v3_real2","3P59JYT76LLF9I9IZZB5MBLGB8M2TD","0","0","4","2","5","0","0","29","1","9","120","1192","0","0","2017-06-21 18:19:01","9359"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","26","1","6","112","345","0","-12","2017-06-21 18:19:01","9360"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","11","0","11","120","204","0","0","2017-06-21 18:19:01","9361"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","9","0","9","71","1012","1","-32","2017-06-21 18:19:01","9362"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","2","1","33","2","7","77","10435","1","3","2017-06-21 18:19:02","9363"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","49","2","14","96","132","1","12","2017-06-21 18:19:04","9364"
"A2HOUSKURBF8UA","sp_v3_real2","34T446B1C0FRRR4TYQC1EDSXQO20C8","1","0","4","2","7","1","0","36","2","2","110","5453","0","1","2017-06-21 18:19:05","9365"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","1","1","4","4","5","0","0","3","0","3","120","1912","0","0","2017-06-21 18:19:05","9366"
"ALVNLAB9WP9I4","sp_v3_real2","3X4JMASXCMA8HMCNKQG63TMF8320B1","1","1","2","3","6","2","0","28","2","2","118","610","1","2","2017-06-21 18:19:05","9367"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","27","1","12","120","685","0","0","2017-06-21 18:19:05","9368"
"A9WIOFVRSYW3L","sp_v3_real2","3GNCZX450IO6MTBFVXV0NJ3HYTTAPN","0","1","2","3","4","2","0","39","2","10","134","350","0","-56","2017-06-21 18:19:05","9369"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","1","0","3","4","7","1","0","47","2","9","101","7841","0","-25","2017-06-21 18:19:06","9370"
"A2WCDQDLMC6J72","sp_v3_real2","3SNVL38CI4TT4HBX2JMJXX764M8CKQ","1","0","3","1","4","1","0","48","2","15","116","1719","0","-1","2017-06-21 18:19:06","9371"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","1","0","12","0","12","120","791","0","0","2017-06-21 18:19:07","9372"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","42","2","10","120","545","0","0","2017-06-21 18:19:07","9373"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","51","2","14","110","726","0","-17","2017-06-21 18:19:07","9374"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","2","0","7","0","7","96","1240","1","24","2017-06-21 18:19:07","9375"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","12","0","12","120","208","0","0","2017-06-21 18:19:07","9376"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","27","1","7","112","385","0","-12","2017-06-21 18:19:07","9377"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","53","2","14","85","362","1","35","2017-06-21 18:19:08","9378"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","0","28","2","3","129","1570","1","-53","2017-06-21 18:19:08","9379"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","23","1","11","141","1938","0","-27","2017-06-21 18:19:08","9380"
"A1HWTTN3JEUNZY","sp_v3_real2","3P59JYT76LLF9I9IZZB5MBLGB8M2TD","0","0","4","2","5","0","0","30","1","10","120","930","0","0","2017-06-21 18:19:09","9381"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","50","2","15","95","88","1","13","2017-06-21 18:19:10","9382"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","10","0","10","66","2291","1","-36","2017-06-21 18:19:10","9383"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","2","1","34","2","8","70","3587","1","2","2017-06-21 18:19:13","9384"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","13","0","13","120","176","0","0","2017-06-21 18:19:13","9385"
"A2WCDQDLMC6J72","sp_v3_real2","3SNVL38CI4TT4HBX2JMJXX764M8CKQ","1","0","3","1","4","1","0","49","2","16","116","355","0","-1","2017-06-21 18:19:13","9386"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","1","0","3","4","7","1","0","48","2","10","101","691","0","-25","2017-06-21 18:19:13","9387"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","28","1","8","112","344","0","-12","2017-06-21 18:19:13","9388"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","0","0","37","1","17","108","2980","0","-6","2017-06-21 18:19:14","9389"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","52","2","15","110","506","0","-17","2017-06-21 18:19:14","9390"
"AVFHRN0S32V2H","sp_v3_real2","33C7UALJVLZPMDZYDX0WQWFO5PN81D","1","0","4","3","5","0","0","40","2","0","118","2904","0","-14","2017-06-21 18:19:14","9391"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","2","0","51","2","16","118","537","0","-8","2017-06-21 18:19:14","9392"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","43","2","11","120","599","0","0","2017-06-21 18:19:14","9393"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","0","29","2","4","125","388","1","-49","2017-06-21 18:19:14","9394"
"A1NBHHH443OZPE","sp_v3_real2","3VHP9MDGRNLIOVJJ18VMHKF1WQRCFO","0","1","4","3","8","1","0","13","0","13","120","1764","0","0","2017-06-21 18:19:15","9395"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","54","2","15","84","437","1","36","2017-06-21 18:19:15","9396"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","51","2","16","94","16","1","14","2017-06-21 18:19:16","9397"
"ALVNLAB9WP9I4","sp_v3_real2","3X4JMASXCMA8HMCNKQG63TMF8320B1","1","1","2","3","6","2","0","29","2","3","116","1335","1","4","2017-06-21 18:19:16","9398"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","28","1","13","120","880","0","0","2017-06-21 18:19:16","9399"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","1","1","4","4","5","0","0","4","0","4","120","3586","0","0","2017-06-21 18:19:17","9400"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","11","0","11","61","1076","1","-40","2017-06-21 18:19:18","9401"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","24","1","12","141","2900","0","-27","2017-06-21 18:19:19","9402"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","2","0","8","0","8","93","1894","1","27","2017-06-21 18:19:19","9403"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","14","0","14","120","199","0","0","2017-06-21 18:19:19","9404"
"A9WIOFVRSYW3L","sp_v3_real2","3GNCZX450IO6MTBFVXV0NJ3HYTTAPN","0","1","2","3","4","2","0","40","2","11","134","412","0","-56","2017-06-21 18:19:19","9405"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","29","1","9","112","472","0","-12","2017-06-21 18:19:20","9406"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","53","2","16","110","431","0","-17","2017-06-21 18:19:20","9407"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","1","0","4","3","7","1","0","21","1","1","52","97491","1","-132","2017-06-21 18:19:21","9408"
"A2HOUSKURBF8UA","sp_v3_real2","34T446B1C0FRRR4TYQC1EDSXQO20C8","1","0","4","2","7","1","0","37","2","3","110","8442","0","1","2017-06-21 18:19:21","9409"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","52","2","17","93","17","1","15","2017-06-21 18:19:21","9410"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","0","30","2","5","121","417","1","-45","2017-06-21 18:19:22","9411"
"AVFHRN0S32V2H","sp_v3_real2","33C7UALJVLZPMDZYDX0WQWFO5PN81D","1","0","4","3","5","0","0","41","2","1","118","1133","0","-14","2017-06-21 18:19:22","9412"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","1","0","4","1","5","0","0","20","1","0","112","4715","0","-40","2017-06-21 18:19:22","9413"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","55","2","16","83","364","1","37","2017-06-21 18:19:22","9414"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","44","2","12","120","2171","0","0","2017-06-21 18:19:23","9415"
"A335A3K24AK7HK","sp_v3_real2","3L70J4KAZGNXXW8PQO45NPMSKAQAD9","1","1","3","4","7","0","0","29","1","14","120","848","0","0","2017-06-21 18:19:23","9416"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","2","1","35","2","9","63","1410","1","1","2017-06-21 18:19:24","9417"
"A3GEHH49HNJM57","sp_v3_real2","3NJM2BJS4W7UF88DFBRRTET5YWECPR","0","0","2","1","6","1","0","39","1","19","110","9381","0","-18","2017-06-21 18:19:24","9418"
"ALVNLAB9WP9I4","sp_v3_real2","3X4JMASXCMA8HMCNKQG63TMF8320B1","1","1","2","3","6","2","0","30","2","4","114","824","1","6","2017-06-21 18:19:25","9419"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","15","0","15","120","206","0","0","2017-06-21 18:19:25","9420"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","30","1","10","112","316","0","-12","2017-06-21 18:19:26","9421"
"A36A510EEJ0NOC","sp_v3_real2","3F6HPJW4JD171ZDCU4GG9VSFF242W3","1","0","4","1","8","2","1","12","0","12","56","934","1","-44","2017-06-21 18:19:27","9422"
"A22J1U3RTB7TG4","sp_v3_real2","323Q6SJS8IH953UZN09NSBCH9IWHF2","1","1","2","3","3","0","0","25","1","13","141","1222","0","-27","2017-06-21 18:19:27","9423"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","53","2","18","92","145","1","16","2017-06-21 18:19:27","9424"
"A2XMO68T3BJFFA","sp_v3_real2","3FTYUGLFSUM0RQW8VSDOFE66SWP5DY","0","1","1","1","2","2","0","54","2","17","110","360","0","-17","2017-06-21 18:19:27","9425"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","2","0","52","2","17","118","382","0","-8","2017-06-21 18:19:28","9426"
"A2O4RICIH4QZU9","sp_v3_real2","3GGAI1SQEVZOU5B0NVZZCAZATR3CMV","1","0","3","4","5","2","0","9","0","9","90","1212","1","30","2017-06-21 18:19:28","9427"
"AVFHRN0S32V2H","sp_v3_real2","33C7UALJVLZPMDZYDX0WQWFO5PN81D","1","0","4","3","5","0","0","42","2","2","118","649","0","-14","2017-06-21 18:19:29","9428"
"A2HOUSKURBF8UA","sp_v3_real2","34T446B1C0FRRR4TYQC1EDSXQO20C8","1","0","4","2","7","1","0","38","2","4","110","608","0","1","2017-06-21 18:19:29","9429"
"A3EHI7J2E5DSJK","sp_v3_real2","3WAKVUDHUWH1VWLD5GIANYOQ52F7UP","1","1","4","4","5","0","0","5","0","5","120","1658","0","0","2017-06-21 18:19:29","9430"
"A9YN0N476F6PR","sp_v3_real2","39ASUFLU6X8ELFUIXT73DFFBL7ZXES","1","0","4","1","5","0","0","21","1","1","112","537","0","-40","2017-06-21 18:19:29","9431"
"A1HWTTN3JEUNZY","sp_v3_real2","3P59JYT76LLF9I9IZZB5MBLGB8M2TD","1","0","4","2","5","1","0","31","2","0","116","3714","1","4","2017-06-21 18:19:29","9432"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","1","0","4","3","7","1","0","22","1","2","48","1791","1","-128","2017-06-21 18:19:29","9433"
"AVI7K876BV3QL","sp_v3_real2","3CP1TO84PT2DOGYSY3T7JVF2V5052P","1","1","4","4","7","2","0","31","2","6","117","380","1","-41","2017-06-21 18:19:30","9434"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","1","0","56","2","17","82","501","1","38","2017-06-21 18:19:30","9435"
"A1BAPMRIU7SGSP","sp_v3_real2","3TAYZSBPLL9EUIW3AZ6FC6PU9P82SO","0","1","2","3","6","2","0","45","2","13","120","1188","0","0","2017-06-21 18:19:31","9436"
"A1M7LS52Q27AHU","sp_v3_real2","338JKRMM260E9CDRCKNVEA1QC2JAHI","1","1","4","3","5","0","0","16","0","16","120","210","0","0","2017-06-21 18:19:32","9437"
"A2ORPKVJKI0EIO","sp_v3_real2","3PQ8K71NHXLZZP5D6ED3XOEMZ7TAA7","1","0","4","2","8","0","0","31","1","11","112","274","0","-12","2017-06-21 18:19:32","9438"
"A27ZE20JZ3VDUP","sp_v3_real2","3WS1NTTKEYDYU3O3PS22MJD0N1UF0Y","1","1","1","4","2","2","0","54","2","19","91","182","1","17","2017-06-21 18:19:33","9439"
