"subject","version","assignmentId","role","stealCond","punCond","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","1","0","1","1","1","8","0","8","73","345","1","-27","2017-05-29 18:45:03","1598"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","1","0","0","1","0","3","0","3","95","517","1","0","2017-05-29 18:45:03","1599"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","4","0","4","85","349","1","-15","2017-05-29 18:45:03","1600"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","9","0","9","70","339","1","-20","2017-05-29 18:45:04","1601"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","0","0","1","1","0","3","0","3","100","642","0","0","2017-05-29 18:45:04","1602"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","1","0","1","97","6660","0","-3","2017-05-29 18:45:04","1603"
"A1QEQOI98976S0","sp_v2","3F6HPJW4JD171ZDCU4GG9VSFDL5W2Y","0","0","1","1","0","3","0","3","91","2179","0","-9","2017-05-29 18:45:04","1604"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","0","1","1","1","0","9","0","9","100","836","0","0","2017-05-29 18:45:04","1605"
"A2TVJTQ4VXATE6","sp_v2","3WMOAN2SRBYQBW20QD94FHCZH7UNV6","1","0","0","1","1","2","0","2","95","817","1","-5","2017-05-29 18:45:05","1606"
"AGDJB8B8CDZ71","sp_v2","3GU1KF0O4I2B53G71BVWIUNNEUFBPK","0","1","0","1","0","8","0","8","100","489","0","0","2017-05-29 18:45:05","1607"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","1","0","0","1","0","6","0","6","93","408","1","7","2017-05-29 18:45:05","1608"
"A5BEH1IONAYMB","sp_v2","3L4D84MILZTPA5GV6Q08794908EHJ6","1","0","0","1","1","6","0","6","89","1077","1","-9","2017-05-29 18:45:06","1609"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","0","1","1","1","0","7","0","7","100","795","0","0","2017-05-29 18:45:06","1610"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","1","0","0","0","98","5363","1","-3","2017-05-29 18:45:06","1611"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","0","0","0","1","1","5","0","5","82","467","1","-12","2017-05-29 18:45:07","1612"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","1","1","0","1","0","10","0","10","78","342","1","22","2017-05-29 18:45:07","1613"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","1","0","1","95","1601","1","0","2017-05-29 18:45:07","1614"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","1","1","0","1","0","5","0","5","85","461","1","0","2017-05-29 18:45:07","1615"
"A3TJ3ORKWH4IYW","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWPT6M","1","0","1","1","1","3","0","3","92","2205","1","-4","2017-05-29 18:45:07","1616"
"A39I0RCEOJLFF5","sp_v2","3IHR8NYAM72RK4VYMWL9AGHH42Z4P8","0","0","1","1","0","1","0","1","100","6149","0","0","2017-05-29 18:45:07","1617"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","3","0","3","98","1600","0","-3","2017-05-29 18:45:08","1618"
"A1E7H04DK5HXDL","sp_v2","39ZSFO5CA8XUFRMF6P77QOTZUGGUJK","1","1","1","1","0","2","0","2","92","1592","1","2","2017-05-29 18:45:08","1619"
"A33NK36A94Y75Y","sp_v2","338JKRMM260E9CDRCKNVEA1QALKHAQ","0","0","0","1","0","12","0","12","88","121","0","-8","2017-05-29 18:45:09","1620"
"A39Q4SNT7SRK94","sp_v2","32KTQ2V7RDGMW74XBBP8AKY2LP1M9P","0","0","1","1","0","12","0","12","100","221","0","0","2017-05-29 18:45:09","1621"
"A35SC4D5YNJGOW","sp_v2","3SITXWYCNVAGECIYN25DC79QGTOXBU","1","1","0","1","1","1","0","1","94","1848","1","-4","2017-05-29 18:45:09","1622"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","10","0","10","67","262","1","-22","2017-05-29 18:45:10","1623"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","5","0","5","82","255","1","-18","2017-05-29 18:45:10","1624"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","1","0","1","1","1","9","0","9","70","342","1","-30","2017-05-29 18:45:10","1625"
"A67BK7ZFFRV8G","sp_v2","3QXNC7EIPIWPTTXQM62ACNRPIM109T","1","0","1","1","0","1","0","1","98","2782","1","2","2017-05-29 18:45:11","1626"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","1","1","0","1","1","3","0","3","90","1794","1","0","2017-05-29 18:45:11","1627"
"A2H6RIWM50KWA4","sp_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5462VSQ","1","1","1","1","1","1","0","1","94","2583","1","0","2017-05-29 18:45:11","1628"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","1","0","0","1","0","4","0","4","94","699","1","1","2017-05-29 18:45:11","1629"
"A13WGKUTP5127J","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4MTP","0","0","1","1","0","5","0","5","94","614","0","-6","2017-05-29 18:45:11","1630"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","0","0","1","1","0","4","0","4","100","822","0","0","2017-05-29 18:45:11","1631"
"AGDJB8B8CDZ71","sp_v2","3GU1KF0O4I2B53G71BVWIUNNEUFBPK","0","1","0","1","0","9","0","9","100","625","0","0","2017-05-29 18:45:11","1632"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","0","0","0","100","5560","0","0","2017-05-29 18:45:11","1633"
"AY832D29HUURG
","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1EXB","1","0","0","1","1","11","0","11","76","2346","1","-36","2017-05-29 18:45:12","1634"
"A12VU5YSHGQH2V","sp_v2","3TS1AR6UQQFCCEONARNB1YNNTY27FS","1","0","1","1","1","1","0","1","96","2198","1","-2","2017-05-29 18:45:12","1635"
"A2N4DD7IS7EI2D","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQZMI","0","1","0","1","0","1","0","1","98","1310","0","-3","2017-05-29 18:45:12","1636"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","0","1","1","1","0","10","0","10","100","732","0","0","2017-05-29 18:45:12","1637"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","1","0","0","1","0","7","0","7","92","1695","1","8","2017-05-29 18:45:13","1638"
"A22KRF782ELLB0","sp_v2","3G0WWMR1UVLY6O6J4EFU9UDR0FFNQC","0","0","0","1","0","1","0","1","100","2720","0","0","2017-05-29 18:45:13","1639"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","1","1","0","1","0","6","0","6","83","668","1","2","2017-05-29 18:45:13","1640"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","1","1","0","1","0","11","0","11","76","342","1","24","2017-05-29 18:45:13","1641"
"A326ZLFMYPKTSR","sp_v2","3I3WADAZ9Q5RVNNXL1R4Q8I5UTXO5F","1","1","1","1","1","2","0","2","92","1836","1","2","2017-05-29 18:45:13","1642"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","0","0","0","1","1","6","0","6","79","739","1","-14","2017-05-29 18:45:14","1643"
"A3MMOZDMBZ8K42
","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMEKM","0","0","1","1","0","3","0","3","100","2422","0","0","2017-05-29 18:45:15","1644"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","2","0","2","97","2589","0","-3","2017-05-29 18:45:15","1645"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","4","0","4","98","836","0","-3","2017-05-29 18:45:15","1646"
"A2HHWFGVV9UUC5","sp_v2","3WOKGM4L71HS0G1WOVLS9DMEDLMO0U","1","0","1","1","1","0","0","0","97","6505","1","-3","2017-05-29 18:45:16","1647"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","11","0","11","64","395","1","-24","2017-05-29 18:45:16","1648"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","1","0","1","1","1","10","0","10","67","106","1","-33","2017-05-29 18:45:16","1649"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","6","0","6","79","238","1","-21","2017-05-29 18:45:16","1650"
"A1E7H04DK5HXDL","sp_v2","39ZSFO5CA8XUFRMF6P77QOTZUGGUJK","1","1","1","1","0","3","0","3","90","1539","1","4","2017-05-29 18:45:17","1651"
"A33NK36A94Y75Y","sp_v2","338JKRMM260E9CDRCKNVEA1QALKHAQ","0","0","0","1","0","13","0","13","88","2179","0","-8","2017-05-29 18:45:17","1652"
"A39Q4SNT7SRK94","sp_v2","32KTQ2V7RDGMW74XBBP8AKY2LP1M9P","0","0","1","1","0","13","0","13","100","856","0","0","2017-05-29 18:45:17","1653"
"A5BEH1IONAYMB","sp_v2","3L4D84MILZTPA5GV6Q08794908EHJ6","1","0","0","1","1","7","0","7","87","1339","1","-12","2017-05-29 18:45:17","1654"
"A13WGKUTP5127J","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4MTP","0","0","1","1","0","6","0","6","94","884","0","-6","2017-05-29 18:45:17","1655"
"AGDJB8B8CDZ71","sp_v2","3GU1KF0O4I2B53G71BVWIUNNEUFBPK","0","1","0","1","0","10","0","10","100","291","0","0","2017-05-29 18:45:18","1656"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","1","0","0","1","0","5","0","5","93","428","1","2","2017-05-29 18:45:18","1657"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","0","0","1","1","0","5","0","5","100","577","0","0","2017-05-29 18:45:18","1658"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","0","1","1","1","0","8","0","8","100","1198","0","0","2017-05-29 18:45:19","1659"
"A39I0RCEOJLFF5","sp_v2","3IHR8NYAM72RK4VYMWL9AGHH42Z4P8","0","0","1","1","0","2","0","2","100","3569","0","0","2017-05-29 18:45:19","1660"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","1","1","0","1","1","4","0","4","87","396","1","-2","2017-05-29 18:45:19","1661"
"A1QEQOI98976S0","sp_v2","3F6HPJW4JD171ZDCU4GG9VSFDL5W2Y","0","0","1","1","0","4","0","4","91","2445","0","-9","2017-05-29 18:45:19","1662"
"A39MOCMDRIOSJM","sp_v2","3KXIR214I4HVSXUSKYAXE39OTS724J","1","1","0","1","1","0","0","0","97","5040","1","-2","2017-05-29 18:45:19","1663"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","1","1","0","1","96","2893","1","-6","2017-05-29 18:45:19","1664"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","1","0","0","1","0","8","0","8","91","448","1","9","2017-05-29 18:45:19","1665"
"A12VU5YSHGQH2V","sp_v2","3TS1AR6UQQFCCEONARNB1YNNTY27FS","1","0","1","1","1","2","0","2","93","1083","1","-5","2017-05-29 18:45:19","1666"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","1","1","0","1","0","12","0","12","74","351","1","26","2017-05-29 18:45:20","1667"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","1","1","0","1","0","7","0","7","81","394","1","4","2017-05-29 18:45:20","1668"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","1","0","1","100","2121","0","0","2017-05-29 18:45:20","1669"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","2","0","2","92","2303","1","-2","2017-05-29 18:45:20","1670"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","0","1","1","1","0","11","0","11","100","1260","0","0","2017-05-29 18:45:20","1671"
"AY832D29HUURG
","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1EXB","1","0","0","1","1","12","0","12","74","1963","1","-39","2017-05-29 18:45:20","1672"
"AW1NLN3T3APZO","sp_v2","3OVHNO1VE62YY4GX2GK44ID1REYZD0","1","0","1","1","1","0","0","0","97","7366","1","-3","2017-05-29 18:45:21","1673"
"A22KRF782ELLB0","sp_v2","3G0WWMR1UVLY6O6J4EFU9UDR0FFNQC","0","0","0","1","0","2","0","2","100","1956","0","0","2017-05-29 18:45:22","1674"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","12","0","12","61","247","1","-26","2017-05-29 18:45:22","1675"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","5","0","5","98","1014","0","-3","2017-05-29 18:45:22","1676"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","0","0","0","1","1","7","0","7","76","1925","1","-16","2017-05-29 18:45:22","1677"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","7","0","7","76","263","1","-24","2017-05-29 18:45:22","1678"
"A2TVJTQ4VXATE6","sp_v2","3WMOAN2SRBYQBW20QD94FHCZH7UNV6","1","0","0","1","1","3","0","3","93","3686","1","-8","2017-05-29 18:45:22","1679"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","3","0","3","97","1613","0","-3","2017-05-29 18:45:22","1680"
"A39RZHJGA57EP4","sp_v2","33LKR6A5KEL8KXRMGVBRHSBBHL9T1O","0","1","1","1","1","0","0","0","98","4949","1","-4","2017-05-29 18:45:23","1681"
"A35SC4D5YNJGOW","sp_v2","3SITXWYCNVAGECIYN25DC79QGTOXBU","1","1","0","1","0","2","0","2","92","1981","1","-2","2017-05-29 18:45:23","1682"
"A326ZLFMYPKTSR","sp_v2","3I3WADAZ9Q5RVNNXL1R4Q8I5UTXO5F","1","1","1","1","1","3","0","3","88","886","1","0","2017-05-29 18:45:23","1683"
"A33NK36A94Y75Y","sp_v2","338JKRMM260E9CDRCKNVEA1QALKHAQ","0","0","0","1","0","14","0","14","88","296","0","-8","2017-05-29 18:45:24","1684"
"AGDJB8B8CDZ71","sp_v2","3GU1KF0O4I2B53G71BVWIUNNEUFBPK","0","1","0","1","0","11","0","11","100","335","0","0","2017-05-29 18:45:24","1685"
"A67BK7ZFFRV8G","sp_v2","3QXNC7EIPIWPTTXQM62ACNRPIM109T","1","0","1","1","0","2","0","2","97","3855","1","3","2017-05-29 18:45:24","1686"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","1","0","0","1","0","6","0","6","92","357","1","3","2017-05-29 18:45:24","1687"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","0","0","1","1","0","6","0","6","100","664","0","0","2017-05-29 18:45:25","1688"
"A39Q4SNT7SRK94","sp_v2","32KTQ2V7RDGMW74XBBP8AKY2LP1M9P","0","0","1","1","0","14","0","14","100","1750","0","0","2017-05-29 18:45:25","1689"
"A3MMOZDMBZ8K42
","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMEKM","0","0","1","1","0","4","0","4","100","3444","0","0","2017-05-29 18:45:25","1690"
"A13WGKUTP5127J","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4MTP","0","0","1","1","0","7","0","7","94","644","0","-6","2017-05-29 18:45:25","1691"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","1","0","0","1","0","9","0","9","90","11","1","10","2017-05-29 18:45:26","1692"
"A2N4DD7IS7EI2D","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQZMI","0","1","0","1","1","2","0","2","96","4058","1","-6","2017-05-29 18:45:26","1693"
"A38R7SIVV118KT","sp_v2","3YW4XOSQKQMNKA6BG011MOXD0ZGU1G","0","0","0","1","1","0","0","0","97","3969","1","-2","2017-05-29 18:45:26","1694"
"A3DBY12LGT2WDK
","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQMZ5","1","1","0","1","0","0","0","0","98","6410","1","2","2017-05-29 18:45:26","1695"
"A12DBV9FNAOFEM","sp_v2","3Z7VU45IPYI4690LMN093GCS2HVZ1A","0","0","1","1","0","0","0","0","100","8124","0","0","2017-05-29 18:45:26","1696"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","1","1","0","1","1","5","0","5","84","466","1","-4","2017-05-29 18:45:26","1697"
"A5BEH1IONAYMB","sp_v2","3L4D84MILZTPA5GV6Q08794908EHJ6","1","0","0","1","0","8","0","8","86","1646","1","-11","2017-05-29 18:45:27","1698"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","1","1","0","1","0","8","0","8","79","333","1","6","2017-05-29 18:45:27","1699"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","1","1","0","1","1","13","0","13","71","1430","1","24","2017-05-29 18:45:27","1700"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","0","1","1","1","0","12","0","12","100","645","0","0","2017-05-29 18:45:27","1701"
"A1E7H04DK5HXDL","sp_v2","39ZSFO5CA8XUFRMF6P77QOTZUGGUJK","1","1","1","1","1","4","0","4","86","1034","1","2","2017-05-29 18:45:27","1702"
"A2H6RIWM50KWA4","sp_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5462VSQ","1","1","1","1","1","2","0","2","90","4214","1","-2","2017-05-29 18:45:28","1703"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","0","1","1","1","0","9","0","9","100","816","0","0","2017-05-29 18:45:28","1704"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","2","0","2","100","1080","0","0","2017-05-29 18:45:28","1705"
"A1QEQOI98976S0","sp_v2","3F6HPJW4JD171ZDCU4GG9VSFDL5W2Y","0","0","1","1","0","5","0","5","91","1291","0","-9","2017-05-29 18:45:28","1706"
"ALDSIOBRWMZSI","sp_v2","3GFK2QRXX9IZ0WWZCNIE72VRXVWW5Z","0","1","1","1","1","0","0","0","98","5490","1","-4","2017-05-29 18:45:28","1707"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","13","0","13","58","218","1","-28","2017-05-29 18:45:28","1708"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","8","0","8","73","255","1","-27","2017-05-29 18:45:29","1709"
"A3Q6O47Z0YRJL1","sp_v2","3S96KQ6I9M52CS7YWOVMIUCK6ICTDE","0","1","1","1","0","0","0","0","100","7815","0","0","2017-05-29 18:45:29","1710"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","1","2","0","2","94","1103","1","-9","2017-05-29 18:45:29","1711"
"A39MOCMDRIOSJM","sp_v2","3KXIR214I4HVSXUSKYAXE39OTS724J","1","1","0","1","1","1","0","1","94","1506","1","-4","2017-05-29 18:45:29","1712"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","6","0","6","98","1107","0","-3","2017-05-29 18:45:29","1713"
"A4IH4CO046EV3","sp_v2","3M81GAB8A0KW5FHM1OALIZDXJQ1BQB","0","1","0","1","0","9","0","9","96","26730","0","-6","2017-05-29 18:45:29","1714"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","4","0","4","97","483","0","-3","2017-05-29 18:45:29","1715"
"A22KRF782ELLB0","sp_v2","3G0WWMR1UVLY6O6J4EFU9UDR0FFNQC","0","0","0","1","0","3","0","3","100","1537","0","0","2017-05-29 18:45:30","1716"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","3","0","3","89","1326","1","-4","2017-05-29 18:45:30","1717"
"A33NK36A94Y75Y","sp_v2","338JKRMM260E9CDRCKNVEA1QALKHAQ","0","0","0","1","0","15","0","15","88","52","0","-8","2017-05-29 18:45:30","1718"
"A326ZLFMYPKTSR","sp_v2","3I3WADAZ9Q5RVNNXL1R4Q8I5UTXO5F","1","1","1","1","1","4","0","4","84","355","1","-2","2017-05-29 18:45:31","1719"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","0","0","0","1","1","8","0","8","73","2197","1","-18","2017-05-29 18:45:31","1720"
"AGDJB8B8CDZ71","sp_v2","3GU1KF0O4I2B53G71BVWIUNNEUFBPK","0","1","0","1","0","12","0","12","100","414","0","0","2017-05-29 18:45:31","1721"
"A3TJ3ORKWH4IYW","sp_v2","3IXEICO792K3RJSJM1N8CO2SPWPT6M","1","0","1","1","1","4","0","4","89","2969","1","-7","2017-05-29 18:45:31","1722"
"A20NITCOBY4775","sp_v2","39KFRKBFINWPXBXHW3W115GYPY1YO5","1","1","1","1","0","0","0","0","98","10914","1","2","2017-05-29 18:45:31","1723"
"A12VU5YSHGQH2V","sp_v2","3TS1AR6UQQFCCEONARNB1YNNTY27FS","1","0","1","1","0","3","0","3","92","819","1","-4","2017-05-29 18:45:31","1724"
"A39I0RCEOJLFF5","sp_v2","3IHR8NYAM72RK4VYMWL9AGHH42Z4P8","0","0","1","1","0","3","0","3","100","4604","0","0","2017-05-29 18:45:31","1725"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","1","0","0","1","0","7","0","7","91","305","1","4","2017-05-29 18:45:31","1726"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","1","0","0","1","0","10","0","10","89","168","1","11","2017-05-29 18:45:32","1727"
"AY832D29HUURG
","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1EXB","1","0","0","1","1","13","0","13","72","4710","1","-42","2017-05-29 18:45:32","1728"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","0","0","1","1","0","7","0","7","100","459","0","0","2017-05-29 18:45:32","1729"
"AW1NLN3T3APZO","sp_v2","3OVHNO1VE62YY4GX2GK44ID1REYZD0","1","0","1","1","1","1","0","1","94","591","1","-6","2017-05-29 18:45:32","1730"
"A39Q4SNT7SRK94","sp_v2","32KTQ2V7RDGMW74XBBP8AKY2LP1M9P","0","0","1","1","0","15","0","15","100","1225","0","0","2017-05-29 18:45:32","1731"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","1","1","0","1","1","6","0","6","81","934","1","-6","2017-05-29 18:45:33","1732"
"A13WGKUTP5127J","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4MTP","0","0","1","1","0","8","0","8","94","1417","0","-6","2017-05-29 18:45:34","1733"
"A2HHWFGVV9UUC5","sp_v2","3WOKGM4L71HS0G1WOVLS9DMEDLMO0U","1","0","1","1","1","1","0","1","94","2979","1","-6","2017-05-29 18:45:34","1734"
"A67BK7ZFFRV8G","sp_v2","3QXNC7EIPIWPTTXQM62ACNRPIM109T","1","0","1","1","0","3","0","3","96","2837","1","4","2017-05-29 18:45:34","1735"
"A2541C8MY0BYV3","sp_v2","3IGI0VL647LVLCT3P1NQKPIRLEXNO4","0","0","0","1","1","14","0","14","55","270","1","-30","2017-05-29 18:45:34","1736"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","1","1","0","1","0","14","0","14","69","616","1","26","2017-05-29 18:45:35","1737"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","0","1","1","1","0","10","0","10","100","770","0","0","2017-05-29 18:45:35","1738"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","1","0","1","1","1","9","0","9","70","303","1","-30","2017-05-29 18:45:35","1739"
"A5BEH1IONAYMB","sp_v2","3L4D84MILZTPA5GV6Q08794908EHJ6","1","0","0","1","0","9","0","9","85","525","1","-10","2017-05-29 18:45:35","1740"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","0","1","1","1","0","13","0","13","100","621","0","0","2017-05-29 18:45:35","1741"
"A35SC4D5YNJGOW","sp_v2","3SITXWYCNVAGECIYN25DC79QGTOXBU","1","1","0","1","1","3","0","3","89","2838","1","-4","2017-05-29 18:45:36","1742"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","3","0","3","100","758","0","0","2017-05-29 18:45:36","1743"
"A12DBV9FNAOFEM","sp_v2","3Z7VU45IPYI4690LMN093GCS2HVZ1A","0","0","1","1","0","1","0","1","100","1148","0","0","2017-05-29 18:45:36","1744"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","7","0","7","98","905","0","-3","2017-05-29 18:45:36","1745"
"A3MMOZDMBZ8K42
","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMEKM","0","0","1","1","0","5","0","5","100","3386","0","0","2017-05-29 18:45:36","1746"
"A39RZHJGA57EP4","sp_v2","33LKR6A5KEL8KXRMGVBRHSBBHL9T1O","0","1","1","1","1","1","0","1","96","3075","1","-8","2017-05-29 18:45:36","1747"
"A2N4DD7IS7EI2D","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQZMI","0","1","0","1","0","3","0","3","96","484","0","-6","2017-05-29 18:45:36","1748"
